Airport,Year,OpenHour,CloseHour,Capacity
GUFH,2020,0,24,999
GUFH,2021,0,24,999
GUFH,2022,0,24,999
GUFH,2023,0,24,999
GUFH,2024,0,24,999
GUFH,2025,0,24,999
GULB,2018,0,24,999
GULB,2019,0,24,999
GULB,2020,0,24,999
GULB,2021,0,24,999
GULB,2022,0,24,999
GULB,2023,0,24,999
GULB,2024,0,24,999
GULB,2025,0,24,999
GUNZ,2018,0,24,999
GUNZ,2019,0,24,999
GUNZ,2020,0,24,999
GUNZ,2021,0,24,999
GUNZ,2022,0,24,999
GUNZ,2023,0,24,999
GUNZ,2024,0,24,999
GUNZ,2025,0,24,999
GUOK,2018,0,24,999
GUOK,2019,0,24,999
GUOK,2020,0,24,999
GUOK,2021,0,24,999
GUOK,2022,0,24,999
GUOK,2023,0,24,999
GUOK,2024,0,24,999
GUOK,2025,0,24,999
GUXD,2018,0,24,999
GUXD,2019,0,24,999
GUXD,2020,0,24,999
GUXD,2021,0,24,999
GUXD,2022,0,24,999
GUXD,2023,0,24,999
GUXD,2024,0,24,999
GUXD,2025,0,24,999
GVAC,2018,0,24,999
GVAC,2019,0,24,999
GVAC,2020,0,24,999
GVAC,2021,0,24,999
GVAC,2022,0,24,999
GVAC,2023,0,24,999
GVAC,2024,0,24,999
GVAC,2025,0,24,999
GVAN,2018,0,24,999
GVAN,2019,0,24,999
GVAN,2020,0,24,999
GVAN,2021,0,24,999
GVAN,2022,0,24,999
GVAN,2023,0,24,999
GVAN,2024,0,24,999
GVAN,2025,0,24,999
GVBA,2018,0,24,999
GVBA,2019,0,24,999
GVBA,2020,0,24,999
GVBA,2021,0,24,999
GVBA,2022,0,24,999
GVBA,2023,0,24,999
GVBA,2024,0,24,999
GVBA,2025,0,24,999
GVBR,2018,0,24,999
GVBR,2019,0,24,999
GVBR,2020,0,24,999
GVBR,2021,0,24,999
GVBR,2022,0,24,999
GVBR,2023,0,24,999
GVBR,2024,0,24,999
GVBR,2025,0,24,999
GVFM,2018,0,24,999
GVFM,2019,0,24,999
GVFM,2020,0,24,999
GVFM,2021,0,24,999
GVFM,2022,0,24,999
GVFM,2023,0,24,999
GVFM,2024,0,24,999
GVFM,2025,0,24,999
GVMA,2018,0,24,999
GVMA,2019,0,24,999
GVMA,2020,0,24,999
GVMA,2021,0,24,999
GVMA,2022,0,24,999
GVMA,2023,0,24,999
GVMA,2024,0,24,999
GVMA,2025,0,24,999
GVMT,2018,0,24,999
GVMT,2019,0,24,999
GVMT,2020,0,24,999
GVMT,2021,0,24,999
GVMT,2022,0,24,999
GVMT,2023,0,24,999
GVMT,2024,0,24,999
GVMT,2025,0,24,999
GVNP,2018,0,24,999
GVNP,2019,0,24,999
GVNP,2020,0,24,999
GVNP,2021,0,24,999
GVNP,2022,0,24,999
GVNP,2023,0,24,999
GVNP,2024,0,24,999
GVNP,2025,0,24,999
GVSF,2018,0,24,999
GVSF,2019,0,24,999
GVSF,2020,0,24,999
GVSF,2021,0,24,999
GVSF,2022,0,24,999
GVSF,2023,0,24,999
GVSF,2024,0,24,999
GVSF,2025,0,24,999
GVSN,2018,0,24,999
GVSN,2019,0,24,999
GVSN,2020,0,24,999
GVSN,2021,0,24,999
GVSN,2022,0,24,999
GVSN,2023,0,24,999
GVSN,2024,0,24,999
GVSN,2025,0,24,999
GVSV,2018,0,24,999
GVSV,2019,0,24,999
GVSV,2020,0,24,999
GVSV,2021,0,24,999
GVSV,2022,0,24,999
GVSV,2023,0,24,999
GVSV,2024,0,24,999
GVSV,2025,0,24,999
HAAB,2018,0,24,999
HAAB,2019,0,24,999
HAAB,2020,0,24,999
HAAB,2021,0,24,999
HAAB,2022,0,24,999
HAAB,2023,0,24,999
HAAB,2024,0,24,999
HAAB,2025,0,24,999
HAAM,2018,0,24,999
HAAM,2019,0,24,999
HAAM,2020,0,24,999
HAAM,2021,0,24,999
HAAM,2022,0,24,999
HAAM,2023,0,24,999
HAAM,2024,0,24,999
HAAM,2025,0,24,999
HAAX,2018,0,24,999
HAAX,2019,0,24,999
HAAX,2020,0,24,999
HAAX,2021,0,24,999
HAAX,2022,0,24,999
HAAX,2023,0,24,999
HAAX,2024,0,24,999
HAAX,2025,0,24,999
HABD,2018,0,24,999
HABD,2019,0,24,999
HABD,2020,0,24,999
HABD,2021,0,24,999
HABD,2022,0,24,999
HABD,2023,0,24,999
HABD,2024,0,24,999
HABD,2025,0,24,999
HABE,2018,0,24,999
HABE,2019,0,24,999
HABE,2020,0,24,999
HABE,2021,0,24,999
HABE,2022,0,24,999
HABE,2023,0,24,999
HABE,2024,0,24,999
HABE,2025,0,24,999
HABU,2018,0,24,999
HABU,2019,0,24,999
HABU,2020,0,24,999
HABU,2021,0,24,999
HABU,2022,0,24,999
HABU,2023,0,24,999
HABU,2024,0,24,999
HABU,2025,0,24,999
HADB,2018,0,24,999
HADB,2019,0,24,999
HADB,2020,0,24,999
HADB,2021,0,24,999
HADB,2022,0,24,999
HADB,2023,0,24,999
HADB,2024,0,24,999
HADB,2025,0,24,999
HADC,2018,0,24,999
HADC,2019,0,24,999
HADC,2020,0,24,999
HADC,2021,0,24,999
HADC,2022,0,24,999
HADC,2023,0,24,999
HADC,2024,0,24,999
HADC,2025,0,24,999
HADD,2018,0,24,999
HADD,2019,0,24,999
HADD,2020,0,24,999
HADD,2021,0,24,999
HADD,2022,0,24,999
HADD,2023,0,24,999
HADD,2024,0,24,999
HADD,2025,0,24,999
HADM,2018,0,24,999
HADM,2019,0,24,999
HADM,2020,0,24,999
HADM,2021,0,24,999
HADM,2022,0,24,999
HADM,2023,0,24,999
HADM,2024,0,24,999
HADM,2025,0,24,999
HADR,2018,0,24,999
HADR,2019,0,24,999
HADR,2020,0,24,999
HADR,2021,0,24,999
HADR,2022,0,24,999
HADR,2023,0,24,999
HADR,2024,0,24,999
HADR,2025,0,24,999
HADT,2018,0,24,999
HADT,2019,0,24,999
HADT,2020,0,24,999
HADT,2021,0,24,999
HADT,2022,0,24,999
HADT,2023,0,24,999
HADT,2024,0,24,999
HADT,2025,0,24,999
HAFN,2018,0,24,999
HAFN,2019,0,24,999
HAFN,2020,0,24,999
HAFN,2021,0,24,999
HAFN,2022,0,24,999
HAFN,2023,0,24,999
HAFN,2024,0,24,999
HAFN,2025,0,24,999
HAGB,2018,0,24,999
HAGB,2019,0,24,999
HAGB,2020,0,24,999
HAGB,2021,0,24,999
HAGB,2022,0,24,999
HAGB,2023,0,24,999
HAGB,2024,0,24,999
HAGB,2025,0,24,999
HAGL,2018,0,24,999
HAGL,2019,0,24,999
HAGL,2020,0,24,999
HAGL,2021,0,24,999
HAGL,2022,0,24,999
HAGL,2023,0,24,999
HAGL,2024,0,24,999
HAGL,2025,0,24,999
HAGM,2018,0,24,999
HAGM,2019,0,24,999
HAGM,2020,0,24,999
HAGM,2021,0,24,999
HAGM,2022,0,24,999
HAGM,2023,0,24,999
HAGM,2024,0,24,999
HAGM,2025,0,24,999
HAGN,2018,0,24,999
HAGN,2019,0,24,999
HAGN,2020,0,24,999
HAGN,2021,0,24,999
HAGN,2022,0,24,999
HAGN,2023,0,24,999
HAGN,2024,0,24,999
HAGN,2025,0,24,999
HAGO,2018,0,24,999
HAGO,2019,0,24,999
HAGO,2020,0,24,999
HAGO,2021,0,24,999
HAGO,2022,0,24,999
HAGO,2023,0,24,999
HAGO,2024,0,24,999
HAGO,2025,0,24,999
HAGR,2018,0,24,999
HAGR,2019,0,24,999
HAGR,2020,0,24,999
HAGR,2021,0,24,999
HAGR,2022,0,24,999
HAGR,2023,0,24,999
HAGR,2024,0,24,999
HAGR,2025,0,24,999
HAHM,2018,0,24,999
HAHM,2019,0,24,999
HAHM,2020,0,24,999
HAHM,2021,0,24,999
HAHM,2022,0,24,999
HAHM,2023,0,24,999
HAHM,2024,0,24,999
HAHM,2025,0,24,999
HAHU,2018,0,24,999
HAHU,2019,0,24,999
HAHU,2020,0,24,999
HAHU,2021,0,24,999
HAHU,2022,0,24,999
HAHU,2023,0,24,999
HAHU,2024,0,24,999
HAHU,2025,0,24,999
HAJM,2018,0,24,999
HAJM,2019,0,24,999
HAJM,2020,0,24,999
HAJM,2021,0,24,999
HAJM,2022,0,24,999
HAJM,2023,0,24,999
HAJM,2024,0,24,999
HAJM,2025,0,24,999
HAKD,2018,0,24,999
HAKD,2019,0,24,999
HAKD,2020,0,24,999
HAKD,2021,0,24,999
HAKD,2022,0,24,999
HAKD,2023,0,24,999
HAKD,2024,0,24,999
HAKD,2025,0,24,999
HAKL,2018,0,24,999
HAKL,2019,0,24,999
HAKL,2020,0,24,999
HAKL,2021,0,24,999
HAKL,2022,0,24,999
HAKL,2023,0,24,999
HAKL,2024,0,24,999
HAKL,2025,0,24,999
HALA,2018,0,24,999
HALA,2019,0,24,999
HALA,2020,0,24,999
HALA,2021,0,24,999
HALA,2022,0,24,999
HALA,2023,0,24,999
HALA,2024,0,24,999
HALA,2025,0,24,999
HALL,2018,0,24,999
HALL,2019,0,24,999
HALL,2020,0,24,999
HALL,2021,0,24,999
HALL,2022,0,24,999
HALL,2023,0,24,999
HALL,2024,0,24,999
HALL,2025,0,24,999
HAMK,2018,0,24,999
HAMK,2019,0,24,999
HAMK,2020,0,24,999
HAMK,2021,0,24,999
HAMK,2022,0,24,999
HAMK,2023,0,24,999
HAMK,2024,0,24,999
HAMK,2025,0,24,999
HAMN,2018,0,24,999
HAMN,2019,0,24,999
HAMN,2020,0,24,999
HAMN,2021,0,24,999
HAMN,2022,0,24,999
HAMN,2023,0,24,999
HAMN,2024,0,24,999
HAMN,2025,0,24,999
HAMR,2018,0,24,999
HAMR,2019,0,24,999
HAMR,2020,0,24,999
HAMR,2021,0,24,999
HAMR,2022,0,24,999
HAMR,2023,0,24,999
HAMR,2024,0,24,999
HAMR,2025,0,24,999
HAMT,2018,0,24,999
HAMT,2019,0,24,999
HAMT,2020,0,24,999
HAMT,2021,0,24,999
HAMT,2022,0,24,999
HAMT,2023,0,24,999
HAMT,2024,0,24,999
HAMT,2025,0,24,999
HANG,2018,0,24,999
HANG,2019,0,24,999
HANG,2020,0,24,999
HANG,2021,0,24,999
HANG,2022,0,24,999
HANG,2023,0,24,999
HANG,2024,0,24,999
HANG,2025,0,24,999
HANJ,2018,0,24,999
HANJ,2019,0,24,999
HANJ,2020,0,24,999
HANJ,2021,0,24,999
HANJ,2022,0,24,999
HANJ,2023,0,24,999
HANJ,2024,0,24,999
HANJ,2025,0,24,999
HANK,2018,0,24,999
HANK,2019,0,24,999
HANK,2020,0,24,999
HANK,2021,0,24,999
HANK,2022,0,24,999
HANK,2023,0,24,999
HANK,2024,0,24,999
HANK,2025,0,24,999
HASD,2018,0,24,999
HASD,2019,0,24,999
HASD,2020,0,24,999
HASD,2021,0,24,999
HASD,2022,0,24,999
HASD,2023,0,24,999
HASD,2024,0,24,999
HASD,2025,0,24,999
HASO,2018,0,24,999
HASO,2019,0,24,999
HASO,2020,0,24,999
HASO,2021,0,24,999
HASO,2022,0,24,999
HASO,2023,0,24,999
HASO,2024,0,24,999
HASO,2025,0,24,999
HATP,2018,0,24,999
HATP,2019,0,24,999
HATP,2020,0,24,999
HATP,2021,0,24,999
HATP,2022,0,24,999
HATP,2023,0,24,999
HATP,2024,0,24,999
HATP,2025,0,24,999
HAWC,2018,0,24,999
HAWC,2019,0,24,999
HAWC,2020,0,24,999
HAWC,2021,0,24,999
HAWC,2022,0,24,999
HAWC,2023,0,24,999
HAWC,2024,0,24,999
HAWC,2025,0,24,999
HBBA,2018,0,24,999
HBBA,2019,0,24,999
HBBA,2020,0,24,999
HBBA,2021,0,24,999
HBBA,2022,0,24,999
HBBA,2023,0,24,999
HBBA,2024,0,24,999
HBBA,2025,0,24,999
HBBE,2018,0,24,999
HBBE,2019,0,24,999
HBBE,2020,0,24,999
HBBE,2021,0,24,999
HBBE,2022,0,24,999
HBBE,2023,0,24,999
HBBE,2024,0,24,999
HBBE,2025,0,24,999
HBBO,2018,0,24,999
HBBO,2019,0,24,999
HBBO,2020,0,24,999
HBBO,2021,0,24,999
HBBO,2022,0,24,999
HBBO,2023,0,24,999
HBBO,2024,0,24,999
HBBO,2025,0,24,999
HCMA,2018,0,24,999
HCMA,2019,0,24,999
HCMA,2020,0,24,999
HCMA,2021,0,24,999
HCMA,2022,0,24,999
HCMA,2023,0,24,999
HCMA,2024,0,24,999
HCMA,2025,0,24,999
HCMB,2018,0,24,999
HCMB,2019,0,24,999
HCMB,2020,0,24,999
HCMB,2021,0,24,999
HCMB,2022,0,24,999
HCMB,2023,0,24,999
HCMB,2024,0,24,999
HCMB,2025,0,24,999
HCMD,2018,0,24,999
HCMD,2019,0,24,999
HCMD,2020,0,24,999
HCMD,2021,0,24,999
HCMD,2022,0,24,999
HCMD,2023,0,24,999
HCMD,2024,0,24,999
HCMD,2025,0,24,999
HCMF,2018,0,24,999
HCMF,2019,0,24,999
HCMF,2020,0,24,999
HCMF,2021,0,24,999
HCMF,2022,0,24,999
HCMF,2023,0,24,999
HCMF,2024,0,24,999
HCMF,2025,0,24,999
HCMG,2018,0,24,999
HCMG,2019,0,24,999
HCMG,2020,0,24,999
HCMG,2021,0,24,999
HCMG,2022,0,24,999
HCMG,2023,0,24,999
HCMG,2024,0,24,999
HCMG,2025,0,24,999
HCMH,2018,0,24,999
HCMH,2019,0,24,999
HCMH,2020,0,24,999
HCMH,2021,0,24,999
HCMH,2022,0,24,999
HCMH,2023,0,24,999
HCMH,2024,0,24,999
HCMH,2025,0,24,999
HCMI,2018,0,24,999
HCMI,2019,0,24,999
HCMI,2020,0,24,999
HCMI,2021,0,24,999
HCMI,2022,0,24,999
HCMI,2023,0,24,999
HCMI,2024,0,24,999
HCMI,2025,0,24,999
HCMK,2018,0,24,999
HCMK,2019,0,24,999
HCMK,2020,0,24,999
HCMK,2021,0,24,999
HCMK,2022,0,24,999
HCMK,2023,0,24,999
HCMK,2024,0,24,999
HCMK,2025,0,24,999
HCMM,2018,0,24,999
HCMM,2019,0,24,999
HCMM,2020,0,24,999
HCMM,2021,0,24,999
HCMM,2022,0,24,999
HCMM,2023,0,24,999
HCMM,2024,0,24,999
HCMM,2025,0,24,999
HCMR,2018,0,24,999
HCMR,2019,0,24,999
HCMR,2020,0,24,999
HCMR,2021,0,24,999
HCMR,2022,0,24,999
HCMR,2023,0,24,999
HCMR,2024,0,24,999
HCMR,2025,0,24,999
HCMU,2018,0,24,999
HCMU,2019,0,24,999
HCMU,2020,0,24,999
HCMU,2021,0,24,999
HCMU,2022,0,24,999
HCMU,2023,0,24,999
HCMU,2024,0,24,999
HCMU,2025,0,24,999
HCMV,2018,0,24,999
HCMV,2019,0,24,999
HCMV,2020,0,24,999
HCMV,2021,0,24,999
HCMV,2022,0,24,999
HCMV,2023,0,24,999
HCMV,2024,0,24,999
HCMV,2025,0,24,999
HDAM,2018,0,24,999
HDAM,2019,0,24,999
HDAM,2020,0,24,999
HDAM,2021,0,24,999
HDAM,2022,0,24,999
HDAM,2023,0,24,999
HDAM,2024,0,24,999
HDAM,2025,0,24,999
HEAL,2018,0,24,999
HEAL,2019,0,24,999
HEAL,2020,0,24,999
HEAL,2021,0,24,999
HEAL,2022,0,24,999
HEAL,2023,0,24,999
HEAL,2024,0,24,999
HEAL,2025,0,24,999
HEAR,2018,0,24,999
HEAR,2019,0,24,999
HEAR,2020,0,24,999
HEAR,2021,0,24,999
HEAR,2022,0,24,999
HEAR,2023,0,24,999
HEAR,2024,0,24,999
HEAR,2025,0,24,999
HEAT,2018,0,24,999
HEAT,2019,0,24,999
HEAT,2020,0,24,999
HEAT,2021,0,24,999
HEAT,2022,0,24,999
HEAT,2023,0,24,999
HEAT,2024,0,24,999
HEAT,2025,0,24,999
HEAX,2018,0,24,999
HEAX,2019,0,24,999
HEAX,2020,0,24,999
HEAX,2021,0,24,999
HEAX,2022,0,24,999
HEAX,2023,0,24,999
HEAX,2024,0,24,999
HEAX,2025,0,24,999
HEAZ,2018,0,24,999
HEAZ,2019,0,24,999
HEAZ,2020,0,24,999
HEAZ,2021,0,24,999
HEAZ,2022,0,24,999
HEAZ,2023,0,24,999
HEAZ,2024,0,24,999
HEAZ,2025,0,24,999
HEBA,2018,0,24,999
HEBA,2019,0,24,999
HEBA,2020,0,24,999
HEBA,2021,0,24,999
HEBA,2022,0,24,999
HEBA,2023,0,24,999
HEBA,2024,0,24,999
HEBA,2025,0,24,999
HEBL,2018,0,24,999
HEBL,2019,0,24,999
HEBL,2020,0,24,999
HEBL,2021,0,24,999
HEBL,2022,0,24,999
HEBL,2023,0,24,999
HEBL,2024,0,24,999
HEBL,2025,0,24,999
HECA,2018,0,24,999
HECA,2019,0,24,999
HECA,2020,0,24,999
HECA,2021,0,24,999
HECA,2022,0,24,999
HECA,2023,0,24,999
HECA,2024,0,24,999
HECA,2025,0,24,999
HECP,2018,0,24,999
HECP,2019,0,24,999
HECP,2020,0,24,999
HECP,2021,0,24,999
HECP,2022,0,24,999
HECP,2023,0,24,999
HECP,2024,0,24,999
HECP,2025,0,24,999
HECW,2018,0,24,999
HECW,2019,0,24,999
HECW,2020,0,24,999
HECW,2021,0,24,999
HECW,2022,0,24,999
HECW,2023,0,24,999
HECW,2024,0,24,999
HECW,2025,0,24,999
HEDK,2018,0,24,999
HEDK,2019,0,24,999
HEDK,2020,0,24,999
HEDK,2021,0,24,999
HEDK,2022,0,24,999
HEDK,2023,0,24,999
HEDK,2024,0,24,999
HEDK,2025,0,24,999
HEEM,2018,0,24,999
HEEM,2019,0,24,999
HEEM,2020,0,24,999
HEEM,2021,0,24,999
HEEM,2022,0,24,999
HEEM,2023,0,24,999
HEEM,2024,0,24,999
HEEM,2025,0,24,999
HEGN,2018,0,24,999
HEGN,2019,0,24,999
HEGN,2020,0,24,999
HEGN,2021,0,24,999
HEGN,2022,0,24,999
HEGN,2023,0,24,999
HEGN,2024,0,24,999
HEGN,2025,0,24,999
HEGO,2018,0,24,999
HEGO,2019,0,24,999
HEGO,2020,0,24,999
HEGO,2021,0,24,999
HEGO,2022,0,24,999
HEGO,2023,0,24,999
HEGO,2024,0,24,999
HEGO,2025,0,24,999
HEGR,2018,0,24,999
HEGR,2019,0,24,999
HEGR,2020,0,24,999
HEGR,2021,0,24,999
HEGR,2022,0,24,999
HEGR,2023,0,24,999
HEGR,2024,0,24,999
HEGR,2025,0,24,999
HEKG,2018,0,24,999
HEKG,2019,0,24,999
HEKG,2020,0,24,999
HEKG,2021,0,24,999
HEKG,2022,0,24,999
HEKG,2023,0,24,999
HEKG,2024,0,24,999
HEKG,2025,0,24,999
HELX,2018,0,24,999
HELX,2019,0,24,999
HELX,2020,0,24,999
HELX,2021,0,24,999
HELX,2022,0,24,999
HELX,2023,0,24,999
HELX,2024,0,24,999
HELX,2025,0,24,999
HEMA,2018,0,24,999
HEMA,2019,0,24,999
HEMA,2020,0,24,999
HEMA,2021,0,24,999
HEMA,2022,0,24,999
HEMA,2023,0,24,999
HEMA,2024,0,24,999
HEMA,2025,0,24,999
HEMK,2018,0,24,999
HEMK,2019,0,24,999
HEMK,2020,0,24,999
HEMK,2021,0,24,999
HEMK,2022,0,24,999
HEMK,2023,0,24,999
HEMK,2024,0,24,999
HEMK,2025,0,24,999
HEMM,2018,0,24,999
HEMM,2019,0,24,999
HEMM,2020,0,24,999
HEMM,2021,0,24,999
HEMM,2022,0,24,999
HEMM,2023,0,24,999
HEMM,2024,0,24,999
HEMM,2025,0,24,999
HEOC,2018,0,24,999
HEOC,2019,0,24,999
HEOC,2020,0,24,999
HEOC,2021,0,24,999
HEOC,2022,0,24,999
HEOC,2023,0,24,999
HEOC,2024,0,24,999
HEOC,2025,0,24,999
HEOW,2018,0,24,999
HEOW,2019,0,24,999
HEOW,2020,0,24,999
HEOW,2021,0,24,999
HEOW,2022,0,24,999
HEOW,2023,0,24,999
HEOW,2024,0,24,999
HEOW,2025,0,24,999
HEPS,2018,0,24,999
HEPS,2019,0,24,999
HEPS,2020,0,24,999
HEPS,2021,0,24,999
HEPS,2022,0,24,999
HEPS,2023,0,24,999
HEPS,2024,0,24,999
HEPS,2025,0,24,999
HESC,2018,0,24,999
HESC,2019,0,24,999
HESC,2020,0,24,999
HESC,2021,0,24,999
HESC,2022,0,24,999
HESC,2023,0,24,999
HESC,2024,0,24,999
HESC,2025,0,24,999
HESG,2018,0,24,999
HESG,2019,0,24,999
HESG,2020,0,24,999
HESG,2021,0,24,999
HESG,2022,0,24,999
HESG,2023,0,24,999
HESG,2024,0,24,999
HESG,2025,0,24,999
HESH,2018,0,24,999
HESH,2019,0,24,999
HESH,2020,0,24,999
HESH,2021,0,24,999
HESH,2022,0,24,999
HESH,2023,0,24,999
HESH,2024,0,24,999
HESH,2025,0,24,999
HESN,2018,0,24,999
HESN,2019,0,24,999
HESN,2020,0,24,999
HESN,2021,0,24,999
HESN,2022,0,24,999
HESN,2023,0,24,999
HESN,2024,0,24,999
HESN,2025,0,24,999
HESX,2018,0,24,999
HESX,2019,0,24,999
HESX,2020,0,24,999
HESX,2021,0,24,999
HESX,2022,0,24,999
HESX,2023,0,24,999
HESX,2024,0,24,999
HESX,2025,0,24,999
HETB,2018,0,24,999
HETB,2019,0,24,999
HETB,2020,0,24,999
HETB,2021,0,24,999
HETB,2022,0,24,999
HETB,2023,0,24,999
HETB,2024,0,24,999
HETB,2025,0,24,999
HETR,2018,0,24,999
HETR,2019,0,24,999
HETR,2020,0,24,999
HETR,2021,0,24,999
HETR,2022,0,24,999
HETR,2023,0,24,999
HETR,2024,0,24,999
HETR,2025,0,24,999
HHAS,2018,0,24,999
HHAS,2019,0,24,999
HHAS,2020,0,24,999
HHAS,2021,0,24,999
HHAS,2022,0,24,999
HHAS,2023,0,24,999
HHAS,2024,0,24,999
HHAS,2025,0,24,999
HHMS,2018,0,24,999
HHMS,2019,0,24,999
HHMS,2020,0,24,999
HHMS,2021,0,24,999
HHMS,2022,0,24,999
HHMS,2023,0,24,999
HHMS,2024,0,24,999
HHMS,2025,0,24,999
HHSB,2018,0,24,999
HHSB,2019,0,24,999
HHSB,2020,0,24,999
HHSB,2021,0,24,999
HHSB,2022,0,24,999
HHSB,2023,0,24,999
HHSB,2024,0,24,999
HHSB,2025,0,24,999
HKAM,2018,0,24,999
HKAM,2019,0,24,999
HKAM,2020,0,24,999
HKAM,2021,0,24,999
HKAM,2022,0,24,999
HKAM,2023,0,24,999
HKAM,2024,0,24,999
HKAM,2025,0,24,999
HKEL,2018,0,24,999
HKEL,2019,0,24,999
HKEL,2020,0,24,999
HKEL,2021,0,24,999
HKEL,2022,0,24,999
HKEL,2023,0,24,999
HKEL,2024,0,24,999
HKEL,2025,0,24,999
HKFG,2018,0,24,999
HKFG,2019,0,24,999
HKFG,2020,0,24,999
HKFG,2021,0,24,999
HKFG,2022,0,24,999
HKFG,2023,0,24,999
HKFG,2024,0,24,999
HKFG,2025,0,24,999
HKGA,2018,0,24,999
HKGA,2019,0,24,999
HKGA,2020,0,24,999
HKGA,2021,0,24,999
HKGA,2022,0,24,999
HKGA,2023,0,24,999
HKGA,2024,0,24,999
HKGA,2025,0,24,999
HKHO,2018,0,24,999
HKHO,2019,0,24,999
HKHO,2020,0,24,999
HKHO,2021,0,24,999
HKHO,2022,0,24,999
HKHO,2023,0,24,999
HKHO,2024,0,24,999
HKHO,2025,0,24,999
HKIS,2018,0,24,999
HKIS,2019,0,24,999
HKIS,2020,0,24,999
HKIS,2021,0,24,999
HKIS,2022,0,24,999
HKIS,2023,0,24,999
HKIS,2024,0,24,999
HKIS,2025,0,24,999
HKJK,2018,0,24,999
HKJK,2019,0,24,999
HKJK,2020,0,24,999
HKJK,2021,0,24,999
HKJK,2022,0,24,999
HKJK,2023,0,24,999
HKJK,2024,0,24,999
HKJK,2025,0,24,999
HKKG,2018,0,24,999
HKKG,2019,0,24,999
HKKG,2020,0,24,999
HKKG,2021,0,24,999
HKKG,2022,0,24,999
HKKG,2023,0,24,999
HKKG,2024,0,24,999
HKKG,2025,0,24,999
HKKI,2018,0,24,999
HKKI,2019,0,24,999
HKKI,2020,0,24,999
HKKI,2021,0,24,999
HKKI,2022,0,24,999
HKKI,2023,0,24,999
HKKI,2024,0,24,999
HKKI,2025,0,24,999
HKLO,2018,0,24,999
HKLO,2019,0,24,999
HKLO,2020,0,24,999
HKLO,2021,0,24,999
HKLO,2022,0,24,999
HKLO,2023,0,24,999
HKLO,2024,0,24,999
HKLO,2025,0,24,999
HKLU,2018,0,24,999
HKLU,2019,0,24,999
HKLU,2020,0,24,999
HKLU,2021,0,24,999
HKLU,2022,0,24,999
HKLU,2023,0,24,999
HKLU,2024,0,24,999
HKLU,2025,0,24,999
HKLY,2018,0,24,999
HKLY,2019,0,24,999
HKLY,2020,0,24,999
HKLY,2021,0,24,999
HKLY,2022,0,24,999
HKLY,2023,0,24,999
HKLY,2024,0,24,999
HKLY,2025,0,24,999
HKMA,2018,0,24,999
HKMA,2019,0,24,999
HKMA,2020,0,24,999
HKMA,2021,0,24,999
HKMA,2022,0,24,999
HKMA,2023,0,24,999
HKMA,2024,0,24,999
HKMA,2025,0,24,999
HKMB,2018,0,24,999
HKMB,2019,0,24,999
HKMB,2020,0,24,999
HKMB,2021,0,24,999
HKMB,2022,0,24,999
HKMB,2023,0,24,999
HKMB,2024,0,24,999
HKMB,2025,0,24,999
HKML,2018,0,24,999
HKML,2019,0,24,999
HKML,2020,0,24,999
HKML,2021,0,24,999
HKML,2022,0,24,999
HKML,2023,0,24,999
HKML,2024,0,24,999
HKML,2025,0,24,999
HKMO,2018,0,24,999
HKMO,2019,0,24,999
HKMO,2020,0,24,999
HKMO,2021,0,24,999
HKMO,2022,0,24,999
HKMO,2023,0,24,999
HKMO,2024,0,24,999
HKMO,2025,0,24,999
HKMY,2018,0,24,999
HKMY,2019,0,24,999
HKMY,2020,0,24,999
HKMY,2021,0,24,999
HKMY,2022,0,24,999
HKMY,2023,0,24,999
HKMY,2024,0,24,999
HKMY,2025,0,24,999
HKNI,2018,0,24,999
HKNI,2019,0,24,999
HKNI,2020,0,24,999
HKNI,2021,0,24,999
HKNI,2022,0,24,999
HKNI,2023,0,24,999
HKNI,2024,0,24,999
HKNI,2025,0,24,999
HKNV,2018,0,24,999
HKNV,2019,0,24,999
HKNV,2020,0,24,999
HKNV,2021,0,24,999
HKNV,2022,0,24,999
HKNV,2023,0,24,999
HKNV,2024,0,24,999
HKNV,2025,0,24,999
HKNW,2018,0,24,999
HKNW,2019,0,24,999
HKNW,2020,0,24,999
HKNW,2021,0,24,999
HKNW,2022,0,24,999
HKNW,2023,0,24,999
HKNW,2024,0,24,999
HKNW,2025,0,24,999
HKNY,2018,0,24,999
HKNY,2019,0,24,999
HKNY,2020,0,24,999
HKNY,2021,0,24,999
HKNY,2022,0,24,999
HKNY,2023,0,24,999
HKNY,2024,0,24,999
HKNY,2025,0,24,999
HKRE,2018,0,24,999
HKRE,2019,0,24,999
HKRE,2020,0,24,999
HKRE,2021,0,24,999
HKRE,2022,0,24,999
HKRE,2023,0,24,999
HKRE,2024,0,24,999
HKRE,2025,0,24,999
HKSB,2018,0,24,999
HKSB,2019,0,24,999
HKSB,2020,0,24,999
HKSB,2021,0,24,999
HKSB,2022,0,24,999
HKSB,2023,0,24,999
HKSB,2024,0,24,999
HKSB,2025,0,24,999
HKWJ,2018,0,24,999
HKWJ,2019,0,24,999
HKWJ,2020,0,24,999
HKWJ,2021,0,24,999
HKWJ,2022,0,24,999
HKWJ,2023,0,24,999
HKWJ,2024,0,24,999
HKWJ,2025,0,24,999
HLBK,2018,0,24,999
HLBK,2019,0,24,999
HLBK,2020,0,24,999
HLBK,2021,0,24,999
HLBK,2022,0,24,999
HLBK,2023,0,24,999
HLBK,2024,0,24,999
