Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole
24,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EDDH,AD,D
24,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EDDH,AD,D
24,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EDDH,AD,D
24,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EDDH,AD,D
24,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EDDH,AD,D
24,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EDDH,AD,D
24,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EDDH,AD,D
24,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EDDH,AD,D
24,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EDDH,AD,D
24,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EDDH,AD,D
24,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EDDH,AD,D
24,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EDDH,AD,D
24,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EDDH,AD,D
24,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EDDH,AD,D
24,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EDDH,AD,D
24,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EDDH,AD,D
24,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EDDH,AD,D
24,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EDDH,AD,D
24,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EDDH,AD,D
24,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EDDH,AD,D
24,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EDDH,AD,D
24,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EDDH,AD,D
24,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EDDH,AD,D
30,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EDDW,AD,G
30,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EDDW,AD,G
30,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EDDW,AD,G
30,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EDDW,AD,G
30,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EDDW,AD,G
30,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EDDW,AD,G
30,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EDDW,AD,G
30,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EDDW,AD,G
30,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EDDW,AD,G
30,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EDDW,AD,G
30,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EDDW,AD,G
30,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EDDW,AD,G
30,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EDDW,AD,G
30,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EDDW,AD,G
30,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EDDW,AD,G
30,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EDDW,AD,G
30,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EDDW,AD,G
30,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EDDW,AD,G
30,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EDDW,AD,G
30,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EDDW,AD,G
30,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EDDW,AD,G
30,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EDDW,AD,G
30,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EDDW,AD,G
30,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EDDW,AD,G
30,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EDDW,AD,G
30,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EDDW,AD,G
30,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EDDW,AD,G
30,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EDDW,AD,G
18,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EDDW,AD,D
18,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EDDW,AD,D
18,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EDDW,AD,D
18,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EDDW,AD,D
18,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EDDW,AD,D
18,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EDDW,AD,D
18,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EDDW,AD,D
18,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EDDW,AD,D
18,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EDDW,AD,D
18,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EDDW,AD,D
18,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EDDW,AD,D
18,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EDDW,AD,D
18,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EDDW,AD,D
18,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EDDW,AD,D
18,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EDDW,AD,D
18,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EDDW,AD,D
18,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EDDW,AD,D
18,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EDDW,AD,D
18,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EDDW,AD,D
18,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EDDW,AD,D
18,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EDDW,AD,D
18,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EDDW,AD,D
18,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EDDW,AD,D
18,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EDDW,AD,D
18,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EDDW,AD,D
18,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EDDW,AD,D
18,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EDDW,AD,D
18,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EDDW,AD,D
45,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EGLL,AD,D
45,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EGLL,AD,D
45,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EGLL,AD,D
45,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EGLL,AD,D
45,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EGLL,AD,D
45,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EGLL,AD,D
45,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EGLL,AD,D
45,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EGLL,AD,D
45,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EGLL,AD,D
45,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EGLL,AD,D
45,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EGLL,AD,D
45,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EGLL,AD,D
45,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EGLL,AD,D
45,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EGLL,AD,D
45,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EGLL,AD,D
45,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EGLL,AD,D
45,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EGLL,AD,D
45,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EGLL,AD,D
45,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EGLL,AD,D
45,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EGLL,AD,D
45,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EGLL,AD,D
45,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EGLL,AD,D
45,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EGLL,AD,D
45,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EGLL,AD,D
45,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EGLL,AD,D
45,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EGLL,AD,D
45,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EGLL,AD,D
45,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EGLL,AD,D
6,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LFPNV,AZ,A
6,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LFPNV,AZ,A
6,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LFPNV,AZ,A
0,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LIR6S,AZ,A
0,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LIR6S,AZ,A
0,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LIR6S,AZ,A
14,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,DTTJ,AD,G
14,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,DTTJ,AD,G
14,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,DTTJ,AD,G
14,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,DTTJ,AD,G
14,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,DTTJ,AD,G
14,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,DTTJ,AD,G
14,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,DTTJ,AD,G
14,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,DTTJ,AD,G
14,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,DTTJ,AD,G
14,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,DTTJ,AD,G
14,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,DTTJ,AD,G
14,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,DTTJ,AD,G
14,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,DTTJ,AD,G
14,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,DTTJ,AD,G
14,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,DTTJ,AD,G
14,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,DTTJ,AD,G
14,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,DTTJ,AD,G
14,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,DTTJ,AD,G
14,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,DTTJ,AD,G
14,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,DTTJ,AD,G
14,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,DTTJ,AD,G
14,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,DTTJ,AD,G
14,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,DTTJ,AD,G
14,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,DTTJ,AD,G
14,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,DTTJ,AD,G
14,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,DTTJ,AD,G
14,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,DTTJ,AD,G
14,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,DTTJ,AD,G
12,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,HESN,AD,A
12,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,HESN,AD,A
12,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,HESN,AD,A
12,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,HESN,AD,A
12,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,HESN,AD,A
12,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,HESN,AD,A
12,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,HESN,AD,A
12,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,HESN,AD,A
12,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,HESN,AD,A
12,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,HESN,AD,A
12,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,HESN,AD,A
12,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,HESN,AD,A
12,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,HESN,AD,A
12,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,HESN,AD,A
12,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,HESN,AD,A
12,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,HESN,AD,A
12,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,HESN,AD,A
12,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,HESN,AD,A
12,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,HESN,AD,A
12,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,HESN,AD,A
12,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,HESN,AD,A
12,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,HESN,AD,A
12,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,HESN,AD,A
12,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,HESN,AD,A
12,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,HESN,AD,A
12,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,HESN,AD,A
12,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,HESN,AD,A
12,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,HESN,AD,A
4,2019-07-18T09:00:00.000Z,2019-07-18T12:59:00.000Z,LFBH,AD,A
4,2019-07-19T09:00:00.000Z,2019-07-19T12:59:00.000Z,LFBH,AD,A
4,2019-07-20T09:00:00.000Z,2019-07-20T12:59:00.000Z,LFBH,AD,A
4,2019-07-21T09:00:00.000Z,2019-07-21T12:59:00.000Z,LFBH,AD,A
4,2019-07-22T09:00:00.000Z,2019-07-22T12:59:00.000Z,LFBH,AD,A
4,2019-07-23T09:00:00.000Z,2019-07-23T12:59:00.000Z,LFBH,AD,A
4,2019-07-24T09:00:00.000Z,2019-07-24T12:59:00.000Z,LFBH,AD,A
4,2019-07-25T09:00:00.000Z,2019-07-25T12:59:00.000Z,LFBH,AD,A
4,2019-07-26T10:41:00.000Z,2019-07-26T12:59:00.000Z,LFBH,AD,A
4,2019-07-27T09:00:00.000Z,2019-07-27T12:59:00.000Z,LFBH,AD,A
4,2019-07-28T09:00:00.000Z,2019-07-28T12:59:00.000Z,LFBH,AD,A
4,2019-07-29T09:00:00.000Z,2019-07-29T12:59:00.000Z,LFBH,AD,A
4,2019-07-30T09:00:00.000Z,2019-07-30T12:59:00.000Z,LFBH,AD,A
4,2019-07-31T09:00:00.000Z,2019-07-31T12:59:00.000Z,LFBH,AD,A
4,2019-08-01T09:00:00.000Z,2019-08-01T12:59:00.000Z,LFBH,AD,A
4,2019-08-02T09:00:00.000Z,2019-08-02T12:59:00.000Z,LFBH,AD,A
4,2019-08-03T09:00:00.000Z,2019-08-03T12:59:00.000Z,LFBH,AD,A
4,2019-08-04T09:00:00.000Z,2019-08-04T12:59:00.000Z,LFBH,AD,A
4,2019-08-05T09:00:00.000Z,2019-08-05T12:59:00.000Z,LFBH,AD,A
4,2019-08-06T09:00:00.000Z,2019-08-06T12:59:00.000Z,LFBH,AD,A
4,2019-08-07T09:00:00.000Z,2019-08-07T12:59:00.000Z,LFBH,AD,A
4,2019-08-08T09:00:00.000Z,2019-08-08T12:59:00.000Z,LFBH,AD,A
4,2019-08-09T09:00:00.000Z,2019-08-09T12:59:00.000Z,LFBH,AD,A
4,2019-08-10T09:00:00.000Z,2019-08-10T12:59:00.000Z,LFBH,AD,A
4,2019-08-11T09:00:00.000Z,2019-08-11T12:59:00.000Z,LFBH,AD,A
4,2019-08-12T09:00:00.000Z,2019-08-12T12:59:00.000Z,LFBH,AD,A
4,2019-08-13T09:00:00.000Z,2019-08-13T12:59:00.000Z,LFBH,AD,A
4,2019-08-14T09:00:00.000Z,2019-08-14T12:59:00.000Z,LFBH,AD,A
12,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LF07,AZ,G
12,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LF07,AZ,G
12,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LF07,AZ,G
12,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LF07,AZ,G
12,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LF07,AZ,G
12,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LF07,AZ,G
12,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LF07,AZ,G
12,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LF07,AZ,G
12,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LF07,AZ,G
12,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LF07,AZ,G
12,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LF07,AZ,G
12,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LF07,AZ,G
12,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LF07,AZ,G
12,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LF07,AZ,G
12,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LF07,AZ,G
12,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LF07,AZ,G
12,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LF07,AZ,G
12,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LF07,AZ,G
12,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LF07,AZ,G
12,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LF07,AZ,G
12,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LF07,AZ,G
12,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LF07,AZ,G
12,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LF07,AZ,G
12,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LF07,AZ,G
12,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LF07,AZ,G
12,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LF07,AZ,G
12,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LF07,AZ,G
12,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LF07,AZ,G
10,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EGMC,AD,A
10,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EGMC,AD,A
10,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EGMC,AD,A
10,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EGMC,AD,A
10,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EGMC,AD,A
10,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EGMC,AD,A
10,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EGMC,AD,A
10,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EGMC,AD,A
10,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EGMC,AD,A
10,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EGMC,AD,A
10,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EGMC,AD,A
10,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EGMC,AD,A
10,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EGMC,AD,A
10,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EGMC,AD,A
10,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EGMC,AD,A
10,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EGMC,AD,A
10,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EGMC,AD,A
10,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EGMC,AD,A
10,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EGMC,AD,A
10,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EGMC,AD,A
10,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EGMC,AD,A
10,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EGMC,AD,A
10,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EGMC,AD,A
10,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EGMC,AD,A
10,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EGMC,AD,A
