RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth
ELLXA08,16,2019-07-08T19:00:00.000Z,2019-07-08T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA08,14,2019-07-08T04:00:00.000Z,2019-07-08T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA07,14,2019-07-07T14:05:00.000Z,2019-07-07T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA07,16,2019-07-07T19:00:00.000Z,2019-07-07T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA05,14,2019-07-05T19:00:00.000Z,2019-07-05T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA04,14,2019-07-04T19:00:00.000Z,2019-07-04T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA06,12,2019-07-06T04:00:00.000Z,2019-07-06T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA06,14,2019-07-06T19:00:00.000Z,2019-07-06T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA04,12,2019-07-04T04:00:00.000Z,2019-07-04T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA05,12,2019-07-05T04:00:00.000Z,2019-07-05T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA02,14,2019-07-02T19:00:00.000Z,2019-07-02T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA03,12,2019-07-03T04:00:00.000Z,2019-07-03T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA02,12,2019-07-02T04:00:00.000Z,2019-07-02T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA03,14,2019-07-03T19:00:00.000Z,2019-07-03T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA30,12,2019-06-30T04:00:00.000Z,2019-06-30T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA01,12,2019-07-01T04:00:00.000Z,2019-07-01T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA30,14,2019-06-30T19:00:00.000Z,2019-06-30T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA01,14,2019-07-01T19:00:00.000Z,2019-07-01T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA28,16,2019-06-28T19:00:00.000Z,2019-06-28T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA28,12,2019-06-28T04:00:00.000Z,2019-06-28T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA29,12,2019-06-29T04:00:00.000Z,2019-06-29T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA27,14,2019-06-27T19:00:00.000Z,2019-06-27T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA27,12,2019-06-27T04:00:00.000Z,2019-06-27T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA29,16,2019-06-29T19:00:00.000Z,2019-06-29T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA26,14,2019-06-26T19:00:00.000Z,2019-06-26T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA26,12,2019-06-26T04:00:00.000Z,2019-06-26T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA25,12,2019-06-25T04:00:00.000Z,2019-06-25T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA25,14,2019-06-25T19:00:00.000Z,2019-06-25T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA24,12,2019-06-24T04:00:00.000Z,2019-06-24T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA24,14,2019-06-24T19:00:00.000Z,2019-06-24T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA22,12,2019-06-22T00:00:00.000Z,2019-06-22T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA22,14,2019-06-22T19:00:00.000Z,2019-06-22T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA22,12,2019-06-22T22:00:00.000Z,2019-06-23T00:00:00.000Z,ELLX,AD,A,10,20
ELLXA23,12,2019-06-23T00:00:00.000Z,2019-06-23T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA23,14,2019-06-23T19:00:00.000Z,2019-06-23T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA20,14,2019-06-20T19:00:00.000Z,2019-06-20T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA21,14,2019-06-21T19:00:00.000Z,2019-06-21T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA20,12,2019-06-20T22:00:00.000Z,2019-06-21T00:00:00.000Z,ELLX,AD,A,10,20
ELLXA20,12,2019-06-20T00:00:00.000Z,2019-06-20T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA21,12,2019-06-21T00:00:00.000Z,2019-06-21T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA21,12,2019-06-21T22:00:00.000Z,2019-06-22T00:00:00.000Z,ELLX,AD,A,10,20
ENBRA11,8,2019-07-11T04:30:00.000Z,2019-07-11T05:51:00.000Z,ENBR,AD,A,12,20
ENBRA21E,10,2019-06-21T11:00:00.000Z,2019-06-21T14:00:00.000Z,ENBR,AD,A,10,20
ENGMA04A,28,2019-07-04T12:40:00.000Z,2019-07-04T16:40:00.000Z,ENGM,AD,A,10,20
ENGMA04A,24,2019-07-04T11:30:00.000Z,2019-07-04T12:40:00.000Z,ENGM,AD,A,10,20
ENGMA02,30,2019-07-02T13:00:00.000Z,2019-07-02T15:00:00.000Z,ENGM,AD,A,10,20
ENGMA01,28,2019-07-01T14:40:00.000Z,2019-07-01T16:58:00.000Z,ENGM,AD,A,10,20
ENGMA30E,26,2019-06-30T10:40:00.000Z,2019-06-30T13:00:00.000Z,ENGM,AD,A,10,20
ENGMA01,26,2019-07-01T12:40:00.000Z,2019-07-01T14:40:00.000Z,ENGM,AD,A,10,20
ENGMA20,32,2019-06-20T13:00:00.000Z,2019-06-20T15:07:00.000Z,ENGM,AD,A,10,20
EPKK24,11,2019-06-24T07:20:00.000Z,2019-06-24T08:34:00.000Z,EPKK,AD,G,10,20
EPKKA24M,8,2019-06-24T07:40:00.000Z,2019-06-24T13:51:00.000Z,EPKK,AD,A,10,20
EPKKD24,4,2019-06-24T09:40:00.000Z,2019-06-24T11:20:00.000Z,EPKK,AD,D,20,20
EPKKD24,5,2019-06-24T11:20:00.000Z,2019-06-24T12:50:00.000Z,EPKK,AD,D,20,20
EPKKD24,6,2019-06-24T12:50:00.000Z,2019-06-24T13:51:00.000Z,EPKK,AD,D,20,20
EPKTG10,0,2019-07-10T23:50:00.000Z,2019-07-11T02:50:00.000Z,EPKT,AD,G,10,20
EPKTG03,0,2019-07-03T23:50:00.000Z,2019-07-04T02:50:00.000Z,EPKT,AD,G,10,20
EPKT26,0,2019-06-26T23:50:00.000Z,2019-06-27T02:50:00.000Z,EPKT,AD,G,10,20
EPMO13,0,2019-07-13T04:10:00.000Z,2019-07-13T05:20:00.000Z,EPMO,AD,G,10,20
EPPO29,0,2019-06-29T08:30:00.000Z,2019-06-29T09:10:00.000Z,EPPO,AD,G,10,20
EPWAA13,23,2019-07-13T16:40:00.000Z,2019-07-13T18:00:00.000Z,EPWA,AD,A,10,20
EPWAA14,26,2019-07-14T13:20:00.000Z,2019-07-14T14:40:00.000Z,EPWA,AD,A,10,20
EPWAA09,25,2019-07-09T16:40:00.000Z,2019-07-09T17:40:00.000Z,EPWA,AD,A,10,20
EPWAA08,27,2019-07-08T10:00:00.000Z,2019-07-08T10:53:00.000Z,EPWA,AD,A,10,20
EPWAA07,25,2019-07-07T13:40:00.000Z,2019-07-07T14:40:00.000Z,EPWA,AD,A,10,20
EPWAA07A,25,2019-07-07T16:40:00.000Z,2019-07-07T17:40:00.000Z,EPWA,AD,A,10,20
EPWAA01M,25,2019-07-01T09:00:00.000Z,2019-07-01T09:10:00.000Z,EPWA,AD,A,10,20
EPWAA30,25,2019-06-30T19:20:00.000Z,2019-06-30T20:20:00.000Z,EPWA,AD,A,10,20
EPWAA27A,23,2019-06-27T13:00:00.000Z,2019-06-27T14:00:00.000Z,EPWA,AD,A,10,20
EPWAA29,23,2019-06-29T16:40:00.000Z,2019-06-29T18:00:00.000Z,EPWA,AD,A,10,20
EPWAA28,23,2019-06-28T19:20:00.000Z,2019-06-28T21:00:00.000Z,EPWA,AD,A,10,20
EPWWA28A,24,2019-06-28T16:20:00.000Z,2019-06-28T18:00:00.000Z,EPWA,AD,A,10,20
EPWAA27N,25,2019-06-27T19:20:00.000Z,2019-06-27T19:30:00.000Z,EPWA,AD,A,10,20
EPWAA26M,24,2019-06-26T06:40:00.000Z,2019-06-26T07:45:00.000Z,EPWA,AD,A,10,20
EPWAA26,23,2019-06-26T13:20:00.000Z,2019-06-26T14:33:00.000Z,EPWA,AD,A,10,20
EPWAA26A,25,2019-06-26T16:40:00.000Z,2019-06-26T18:00:00.000Z,EPWA,AD,A,10,20
EPWAA25A,21,2019-06-25T16:20:00.000Z,2019-06-25T21:00:00.000Z,EPWA,AD,A,10,20
EPWAA25M,20,2019-06-25T10:00:00.000Z,2019-06-25T14:40:00.000Z,EPWA,AD,A,10,20
EPWAA25,22,2019-06-25T07:00:00.000Z,2019-06-25T08:00:00.000Z,EPWA,AD,A,10,20
EPWAA24A,23,2019-06-24T19:20:00.000Z,2019-06-24T21:00:00.000Z,EPWA,AD,A,10,20
EPWAA24,23,2019-06-24T16:20:00.000Z,2019-06-24T18:00:00.000Z,EPWA,AD,A,10,20
EPWAA23,23,2019-06-23T13:00:00.000Z,2019-06-23T14:20:00.000Z,EPWA,AD,A,10,20
EPWAA24M,24,2019-06-24T06:20:00.000Z,2019-06-24T08:00:00.000Z,EPWA,AD,A,10,20
CPEPWA22,60,2019-06-22T16:48:00.000Z,2019-06-22T17:32:00.000Z,EPWA,AD,A,10,20
EPWAA21X,26,2019-06-21T16:40:00.000Z,2019-06-21T17:59:00.000Z,EPWA,AD,A,10,20
EPWAA21,25,2019-06-21T10:20:00.000Z,2019-06-21T11:11:00.000Z,EPWA,AD,A,10,20
EPWAA21A,24,2019-06-21T13:20:00.000Z,2019-06-21T14:21:00.000Z,EPWA,AD,A,10,20
EPWAA21L,26,2019-06-21T19:20:00.000Z,2019-06-21T20:03:00.000Z,EPWA,AD,A,10,20
EPWAA20,24,2019-06-20T13:00:00.000Z,2019-06-20T14:09:00.000Z,EPWA,AD,A,10,20
EPWMA13,21,2019-07-13T13:20:00.000Z,2019-07-13T14:40:00.000Z,EPWA/MO,AZ,A,10,20
EPWMA05L,29,2019-07-05T19:20:00.000Z,2019-07-05T20:20:00.000Z,EPWA/MO,AZ,A,10,20
EPWMA05A,30,2019-07-05T13:20:00.000Z,2019-07-05T14:20:00.000Z,EPWA/MO,AZ,A,10,20
EPWMA05,28,2019-07-05T16:40:00.000Z,2019-07-05T18:00:00.000Z,EPWA/MO,AZ,A,10,20
EPWMA06A,28,2019-07-06T16:20:00.000Z,2019-07-06T17:40:00.000Z,EPWA/MO,AZ,A,10,20
EPWMA01A,25,2019-07-01T13:20:00.000Z,2019-07-01T13:31:00.000Z,EPWA/MO,AZ,A,10,20
EPWMA01E,25,2019-07-01T09:20:00.000Z,2019-07-01T12:20:00.000Z,EPWA/MO,AZ,A,10,20
ESGGA08M,8,2019-07-08T07:30:00.000Z,2019-07-08T08:00:00.000Z,ESGG,AD,A,10,20
ESGGA08M,12,2019-07-08T08:00:00.000Z,2019-07-08T10:27:00.000Z,ESGG,AD,A,10,20
ESSAA15A,24,2019-07-15T14:20:00.000Z,2019-07-15T16:40:00.000Z,ESSA,AD,A,10,20
ESSAA17A,23,2019-07-17T13:00:00.000Z,2019-07-17T16:20:00.000Z,ESSA,AD,A,10,20
ESSAA07,24,2019-07-07T12:00:00.000Z,2019-07-07T14:35:00.000Z,ESSA,AD,A,10,20
ESSAA08,27,2019-07-08T10:00:00.000Z,2019-07-08T15:20:00.000Z,ESSA,AD,A,10,20
ESSA05A,28,2019-07-05T14:11:00.000Z,2019-07-05T16:00:00.000Z,ESSA,AD,A,10,20
ESSA05A,24,2019-07-05T12:20:00.000Z,2019-07-05T14:11:00.000Z,ESSA,AD,A,10,20
ESSBA20,8,2019-06-20T14:00:00.000Z,2019-06-20T14:45:00.000Z,ESSB,AD,A,12,20
ESSBA20,12,2019-06-20T14:45:00.000Z,2019-06-20T16:04:00.000Z,ESSB,AD,A,12,20
GCLPA09E,16,2019-07-09T07:20:00.000Z,2019-07-09T08:08:00.000Z,GCLP,AD,A,6,20
GCXOL15,4,2019-07-15T10:00:00.000Z,2019-07-15T10:20:00.000Z,GCXO,AD,A,20,20
GCXOL15,15,2019-07-15T11:30:00.000Z,2019-07-15T13:45:00.000Z,GCXO,AD,A,20,20
GCXOL15,9,2019-07-15T11:00:00.000Z,2019-07-15T11:30:00.000Z,GCXO,AD,A,20,20
GCXOL15,6,2019-07-15T10:20:00.000Z,2019-07-15T11:00:00.000Z,GCXO,AD,A,20,20
GCXOA14,9,2019-07-14T16:00:00.000Z,2019-07-14T16:42:00.000Z,GCXO,AD,A,10,20
GCXOA14M,4,2019-07-14T07:40:00.000Z,2019-07-14T09:37:00.000Z,GCXO,AD,A,20,20
GCXOA14,11,2019-07-14T16:42:00.000Z,2019-07-14T17:40:00.000Z,GCXO,AD,A,10,20
GCXOA14,6,2019-07-14T17:40:00.000Z,2019-07-14T21:41:00.000Z,GCXO,AD,A,10,20
GMMNA17,18,2019-07-17T13:00:00.000Z,2019-07-17T14:40:00.000Z,GMMN,AD,A,10,20
GMMNA15,18,2019-07-15T19:20:00.000Z,2019-07-15T21:00:00.000Z,GMMN,AD,A,10,20
GMMNA12,18,2019-07-12T19:00:00.000Z,2019-07-12T21:00:00.000Z,GMMN,AD,A,10,20
GMMNA11,18,2019-07-11T19:00:00.000Z,2019-07-11T20:40:00.000Z,GMMN,AD,A,10,20
GMMNA09,18,2019-07-09T19:15:00.000Z,2019-07-09T20:45:00.000Z,GMMN,AD,A,10,20
GMMNA10,18,2019-07-10T13:00:00.000Z,2019-07-10T14:30:00.000Z,GMMN,AD,A,10,20
GMNNA05A,18,2019-07-05T19:20:00.000Z,2019-07-05T20:40:00.000Z,GMMN,AD,A,10,20
GMMNA05,18,2019-07-05T13:00:00.000Z,2019-07-05T14:30:00.000Z,GMMN,AD,A,10,20
GMMNA02,18,2019-07-02T19:20:00.000Z,2019-07-02T20:40:00.000Z,GMMN,AD,A,10,20
GMMNA30,18,2019-06-30T13:20:00.000Z,2019-06-30T15:00:00.000Z,GMMN,AD,A,10,20
GMMNA30A,18,2019-06-30T19:10:00.000Z,2019-06-30T20:40:00.000Z,GMMN,AD,A,10,20
GMMNA27L,18,2019-06-27T19:00:00.000Z,2019-06-27T20:40:00.000Z,GMMN,AD,A,10,20
GMMN28,18,2019-06-28T19:00:00.000Z,2019-06-28T21:00:00.000Z,GMMN,AD,A,10,20
GMMNA28,18,2019-06-28T13:00:00.000Z,2019-06-28T15:00:00.000Z,GMMN,AD,A,10,20
GMMNA24,18,2019-06-24T19:00:00.000Z,2019-06-24T20:00:00.000Z,GMMN,AD,A,10,20
GMMNA23A,18,2019-06-23T13:00:00.000Z,2019-06-23T14:40:00.000Z,GMMN,AD,A,10,20
GMMNA22,18,2019-06-22T18:40:00.000Z,2019-06-22T21:20:00.000Z,GMMN,AD,A,10,20
GMMNA20A,18,2019-06-20T19:00:00.000Z,2019-06-20T21:20:00.000Z,GMMN,AD,A,10,20
GMMNA21,18,2019-06-21T19:20:00.000Z,2019-06-21T21:00:00.000Z,GMMN,AD,A,10,20
LCLKA17,12,2019-07-17T17:00:00.000Z,2019-07-17T17:32:00.000Z,LCLK,AD,A,10,20
LCLKA10,12,2019-07-10T18:30:00.000Z,2019-07-10T20:00:00.000Z,LCLK,AD,A,10,20
LCLKA08A,12,2019-07-08T18:40:00.000Z,2019-07-08T20:20:00.000Z,LCLK,AD,A,10,20
LCLKA07,12,2019-07-07T18:00:00.000Z,2019-07-07T19:30:00.000Z,LCLK,AD,A,10,20
LCLKA05,12,2019-07-05T08:00:00.000Z,2019-07-05T10:00:00.000Z,LCLK,AD,A,10,20
LCLKA03,12,2019-07-03T18:20:00.000Z,2019-07-03T20:40:00.000Z,LCLK,AD,A,10,20
LCLKA30,12,2019-06-30T18:50:00.000Z,2019-06-30T20:20:00.000Z,LCLK,AD,A,10,20
LCLKA28,12,2019-06-28T08:00:00.000Z,2019-06-28T10:30:00.000Z,LCLK,AD,A,10,20
LCLKA24L,12,2019-06-24T19:00:00.000Z,2019-06-24T21:00:00.000Z,LCLK,AD,A,10,20
LCLKA24,12,2019-06-24T07:00:00.000Z,2019-06-24T10:00:00.000Z,LCLK,AD,A,10,20
LCLKA26A,12,2019-06-26T17:00:00.000Z,2019-06-26T18:40:00.000Z,LCLK,AD,A,6,20
LCPHA17,6,2019-07-17T18:00:00.000Z,2019-07-17T21:20:00.000Z,LCPH,AD,A,20,20
LCPHA13,6,2019-07-13T18:40:00.000Z,2019-07-13T22:00:00.000Z,LCPH,AD,A,20,20
LCPHA14,6,2019-07-14T17:00:00.000Z,2019-07-14T20:00:00.000Z,LCPH,AD,A,20,20
LCPHA07,6,2019-07-07T16:30:00.000Z,2019-07-07T21:00:00.000Z,LCPH,AD,A,20,20
LCPHA06A,6,2019-07-06T16:00:00.000Z,2019-07-06T21:30:00.000Z,LCPH,AD,A,20,20
LCPHA03,6,2019-07-03T17:20:00.000Z,2019-07-03T20:20:00.000Z,LCPH,AD,A,20,20
LCPHA29,6,2019-06-29T16:20:00.000Z,2019-06-29T20:00:00.000Z,LCPH,AD,A,20,20
LCPHA30,6,2019-06-30T17:00:00.000Z,2019-06-30T20:30:00.000Z,LCPH,AD,A,20,20
LCPHA26,6,2019-06-26T16:30:00.000Z,2019-06-26T21:00:00.000Z,LCPH,AD,A,20,20
LCPHA23,6,2019-06-23T18:00:00.000Z,2019-06-23T22:00:00.000Z,LCPH,AD,A,20,20
LCPHA22,6,2019-06-22T16:40:00.000Z,2019-06-22T21:40:00.000Z,LCPH,AD,A,20,20
LDSPA22A,6,2019-06-22T20:00:00.000Z,2019-06-22T22:20:00.000Z,LDSP,AD,A,20,20
LEBLA17,40,2019-07-17T08:00:00.000Z,2019-07-17T09:40:00.000Z,LEBL,AD,A,6,20
LEBLA15N,31,2019-07-15T22:00:00.000Z,2019-07-15T22:40:00.000Z,LEBL,AD,A,10,20
LEBLA17A,35,2019-07-17T16:20:00.000Z,2019-07-17T17:00:00.000Z,LEBL,AD,A,6,20
LEBLA15N,30,2019-07-15T21:00:00.000Z,2019-07-15T22:00:00.000Z,LEBL,AD,A,10,20
LEBLA16M,40,2019-07-16T08:00:00.000Z,2019-07-16T09:20:00.000Z,LEBL,AD,A,10,20
LEBLA17A,30,2019-07-17T17:00:00.000Z,2019-07-17T17:50:00.000Z,LEBL,AD,A,6,20
LEBLA16N,30,2019-07-16T21:00:00.000Z,2019-07-16T22:35:00.000Z,LEBL,AD,A,10,20
LEBLA17A,30,2019-07-17T18:35:00.000Z,2019-07-17T22:00:00.000Z,LEBL,AD,A,6,20
LEBLA17A,22,2019-07-17T17:50:00.000Z,2019-07-17T18:35:00.000Z,LEBL,AD,A,6,20
LEBLA14,35,2019-07-14T14:00:00.000Z,2019-07-14T16:25:00.000Z,LEBL,AD,A,10,20
LEBLA14M,39,2019-07-14T07:40:00.000Z,2019-07-14T10:40:00.000Z,LEBL,AD,A,6,20
LEBLA14N,30,2019-07-14T21:00:00.000Z,2019-07-14T22:00:00.000Z,LEBL,AD,A,6,20
LEBLA13,40,2019-07-13T08:00:00.000Z,2019-07-13T09:56:00.000Z,LEBL,AD,A,6,20
LEBLA14N,31,2019-07-14T22:00:00.000Z,2019-07-14T23:20:00.000Z,LEBL,AD,A,6,20
LEBLA14,40,2019-07-14T16:25:00.000Z,2019-07-14T18:49:00.000Z,LEBL,AD,A,10,20
LEBLA11,37,2019-07-11T08:00:00.000Z,2019-07-11T10:00:00.000Z,LEBL,AD,A,6,20
LEBLA11,40,2019-07-11T10:00:00.000Z,2019-07-11T11:00:00.000Z,LEBL,AD,A,6,20
LEBLA12,40,2019-07-12T16:00:00.000Z,2019-07-12T18:00:00.000Z,LEBL,AD,A,10,20
LEBLA12N,31,2019-07-12T22:00:00.000Z,2019-07-12T22:36:00.000Z,LEBL,AD,A,10,20
LEBLA12E,40,2019-07-12T06:40:00.000Z,2019-07-12T09:40:00.000Z,LEBL,AD,A,6,20
LEBLA12N,30,2019-07-12T21:00:00.000Z,2019-07-12T22:00:00.000Z,LEBL,AD,A,10,20
LEBLA09,40,2019-07-09T17:40:00.000Z,2019-07-09T18:53:00.000Z,LEBL,AD,A,6,20
LEBLA08E,32,2019-07-08T17:20:00.000Z,2019-07-08T19:05:00.000Z,LEBL,AD,A,6,20
LEBLA09,30,2019-07-09T15:30:00.000Z,2019-07-09T16:50:00.000Z,LEBL,AD,A,6,20
LEBLA09,34,2019-07-09T16:50:00.000Z,2019-07-09T17:40:00.000Z,LEBL,AD,A,6,20
LEBLA10N,30,2019-07-10T21:00:00.000Z,2019-07-10T22:39:00.000Z,LEBL,AD,A,6,20
LEBLA09E,36,2019-07-09T06:40:00.000Z,2019-07-09T10:40:00.000Z,LEBL,AD,A,6,20
LEBLA08E,28,2019-07-08T13:15:00.000Z,2019-07-08T14:31:00.000Z,LEBL,AD,A,6,20
LEBLA09,25,2019-07-09T15:20:00.000Z,2019-07-09T15:30:00.000Z,LEBL,AD,A,6,20
LEBLA09L,30,2019-07-09T21:00:00.000Z,2019-07-09T22:00:00.000Z,LEBL,AD,A,6,20
LEBLA09L,31,2019-07-09T22:00:00.000Z,2019-07-09T22:30:00.000Z,LEBL,AD,A,6,20
LEBLA08E,36,2019-07-08T19:05:00.000Z,2019-07-08T21:00:00.000Z,LEBL,AD,A,6,20
LEBLA08E,30,2019-07-08T07:50:00.000Z,2019-07-08T09:21:00.000Z,LEBL,AD,A,6,20
LEBLA08E,25,2019-07-08T14:31:00.000Z,2019-07-08T15:50:00.000Z,LEBL,AD,A,6,20
LEBLA08E,25,2019-07-08T09:21:00.000Z,2019-07-08T13:15:00.000Z,LEBL,AD,A,6,20
LEBLA08N,31,2019-07-08T22:00:00.000Z,2019-07-08T23:00:00.000Z,LEBL,AD,A,10,20
LEBLA08E,28,2019-07-08T15:50:00.000Z,2019-07-08T17:00:00.000Z,LEBL,AD,A,6,20
LEBLA08E,40,2019-07-08T06:00:00.000Z,2019-07-08T07:50:00.000Z,LEBL,AD,A,6,20
LEBLA08N,30,2019-07-08T21:00:00.000Z,2019-07-08T22:00:00.000Z,LEBL,AD,A,10,20
LEBLA10,40,2019-07-10T08:00:00.000Z,2019-07-10T09:20:00.000Z,LEBL,AD,A,10,20
LEBLA08E,30,2019-07-08T17:00:00.000Z,2019-07-08T17:20:00.000Z,LEBL,AD,A,6,20
LEBLA07M,40,2019-07-07T10:20:00.000Z,2019-07-07T11:00:00.000Z,LEBL,AD,A,6,20
LEBLA07,30,2019-07-07T21:40:00.000Z,2019-07-07T23:20:00.000Z,LEBL,AD,A,6,20
LEBLA07,28,2019-07-07T20:00:00.000Z,2019-07-07T21:40:00.000Z,LEBL,AD,A,6,20
LEBLA07M,38,2019-07-07T07:40:00.000Z,2019-07-07T08:40:00.000Z,LEBL,AD,A,6,20
LEBLA07,32,2019-07-07T18:00:00.000Z,2019-07-07T18:21:00.000Z,LEBL,AD,A,6,20
LEBLA07,36,2019-07-07T18:21:00.000Z,2019-07-07T19:10:00.000Z,LEBL,AD,A,6,20
LEBLA07,25,2019-07-07T19:10:00.000Z,2019-07-07T20:00:00.000Z,LEBL,AD,A,6,20
LEBLA07M,35,2019-07-07T08:40:00.000Z,2019-07-07T10:20:00.000Z,LEBL,AD,A,6,20
LEBLA06A,30,2019-07-06T20:40:00.000Z,2019-07-06T22:40:00.000Z,LEBL,AD,A,10,20
LEBLA06A,28,2019-07-06T20:00:00.000Z,2019-07-06T20:40:00.000Z,LEBL,AD,A,10,20
LEBLA05N,31,2019-07-05T22:00:00.000Z,2019-07-05T23:00:00.000Z,LEBL,AD,A,10,20
LEBLA05L,40,2019-07-05T16:20:00.000Z,2019-07-05T19:20:00.000Z,LEBL,AD,A,10,20
LEBLA06,40,2019-07-06T08:00:00.000Z,2019-07-06T09:40:00.000Z,LEBL,AD,A,6,20
LEBLA04M,40,2019-07-04T08:00:00.000Z,2019-07-04T10:00:00.000Z,LEBL,AD,A,10,20
LEBLA05N,30,2019-07-05T21:00:00.000Z,2019-07-05T22:00:00.000Z,LEBL,AD,A,10,20
LEBLA05A,40,2019-07-05T11:00:00.000Z,2019-07-05T12:40:00.000Z,LEBL,AD,A,10,20
LEBLA04A,30,2019-07-04T21:00:00.000Z,2019-07-04T22:03:00.000Z,LEBL,AD,A,10,20
LEBLA05,38,2019-07-05T08:00:00.000Z,2019-07-05T10:20:00.000Z,LEBL,AD,A,6,20
LEBLA03L,31,2019-07-03T22:00:00.000Z,2019-07-03T22:20:00.000Z,LEBL,AD,A,10,20
LEBLA02N,30,2019-07-02T21:00:00.000Z,2019-07-02T22:40:00.000Z,LEBL,AD,A,10,20
LEBLA03L,30,2019-07-03T21:00:00.000Z,2019-07-03T22:00:00.000Z,LEBL,AD,A,10,20
LEBLA03,40,2019-07-03T07:40:00.000Z,2019-07-03T10:00:00.000Z,LEBL,AD,A,6,20
LEBLA02,37,2019-07-02T08:00:00.000Z,2019-07-02T11:36:00.000Z,LEBL,AD,A,6,20
LEBLA29,40,2019-06-29T07:40:00.000Z,2019-06-29T10:20:00.000Z,LEBL,AD,A,6,20
LEBLA30L,31,2019-06-30T22:00:00.000Z,2019-06-30T22:20:00.000Z,LEBL,AD,A,6,20
LEBLA30L,30,2019-06-30T21:00:00.000Z,2019-06-30T22:00:00.000Z,LEBL,AD,A,6,20
LEBLA30M,22,2019-06-30T05:20:00.000Z,2019-06-30T07:20:00.000Z,LEBL,AD,A,6,20
LEBLA30M,32,2019-06-30T07:20:00.000Z,2019-06-30T08:05:00.000Z,LEBL,AD,A,6,20
LEBLA30,40,2019-06-30T16:20:00.000Z,2019-06-30T19:20:00.000Z,LEBL,AD,A,6,20
LEBLA30M,36,2019-06-30T08:05:00.000Z,2019-06-30T09:00:00.000Z,LEBL,AD,A,6,20
LEBLA30M,40,2019-06-30T09:00:00.000Z,2019-06-30T10:30:00.000Z,LEBL,AD,A,6,20
LEBLA29L,40,2019-06-29T16:40:00.000Z,2019-06-29T17:40:00.000Z,LEBL,AD,A,6,20
LEBLA01M,36,2019-07-01T05:40:00.000Z,2019-07-01T12:13:00.000Z,LEBL,AD,A,6,20
LEBLA30M,35,2019-06-30T10:30:00.000Z,2019-06-30T13:00:00.000Z,LEBL,AD,A,6,20
LEBLA28A,40,2019-06-28T16:20:00.000Z,2019-06-28T18:00:00.000Z,LEBL,AD,A,6,20
LEBLA27N,30,2019-06-27T21:00:00.000Z,2019-06-27T22:00:00.000Z,LEBL,AD,A,10,20
LEBLA28,40,2019-06-28T07:40:00.000Z,2019-06-28T09:40:00.000Z,LEBL,AD,A,10,20
LEBLA28L,20,2019-06-28T21:00:00.000Z,2019-06-28T23:00:00.000Z,LEBL,AD,A,10,20
LEBLA27,40,2019-06-27T08:00:00.000Z,2019-06-27T09:20:00.000Z,LEBL,AD,A,10,20
LEBLA27N,31,2019-06-27T22:00:00.000Z,2019-06-27T23:00:00.000Z,LEBL,AD,A,10,20
LEBLA24N,36,2019-06-24T20:20:00.000Z,2019-06-24T21:00:00.000Z,LEBL,AD,A,6,20
LEBLA26N,30,2019-06-26T21:00:00.000Z,2019-06-26T22:00:00.000Z,LEBL,AD,A,10,20
LEBLA24N,30,2019-06-24T21:00:00.000Z,2019-06-24T22:20:00.000Z,LEBL,AD,A,6,20
LEBLA24M,39,2019-06-24T08:00:00.000Z,2019-06-24T09:20:00.000Z,LEBL,AD,A,10,20
