Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,month,day_start,day_end,min_start,min_end,start,end
4,2019-08-07T06:00:00.000Z,2019-08-07T18:59:00.000Z,LFTZ,AD,A,,48,48,360,1139,69480,70259
4,2019-08-08T06:00:00.000Z,2019-08-08T18:59:00.000Z,LFTZ,AD,A,,49,49,360,1139,70920,71699
4,2019-08-09T06:00:00.000Z,2019-08-09T18:59:00.000Z,LFTZ,AD,A,,50,50,360,1139,72360,73139
4,2019-08-10T06:00:00.000Z,2019-08-10T18:59:00.000Z,LFTZ,AD,A,,51,51,360,1139,73800,74579
4,2019-08-11T06:00:00.000Z,2019-08-11T18:59:00.000Z,LFTZ,AD,A,,52,52,360,1139,75240,76019
4,2019-08-12T06:00:00.000Z,2019-08-12T18:59:00.000Z,LFTZ,AD,A,,53,53,360,1139,76680,77459
4,2019-08-13T06:00:00.000Z,2019-08-13T18:59:00.000Z,LFTZ,AD,A,,54,54,360,1139,78120,78899
4,2019-08-14T06:00:00.000Z,2019-08-14T18:59:00.000Z,LFTZ,AD,A,,55,55,360,1139,79560,80339
18,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LEAL,AD,A,,28,28,0,1439,40320,41759
18,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LEAL,AD,A,,29,29,0,1439,41760,43199
18,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LEAL,AD,A,,30,30,0,1439,43200,44639
18,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LEAL,AD,A,,31,31,0,1439,44640,46079
18,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LEAL,AD,A,,32,32,0,1439,46080,47519
18,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LEAL,AD,A,,33,33,0,1439,47520,48959
18,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LEAL,AD,A,,34,34,0,1439,48960,50399
18,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LEAL,AD,A,,35,35,0,1439,50400,51839
18,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LEAL,AD,A,,36,36,0,1439,51840,53279
18,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LEAL,AD,A,,37,37,0,1439,53280,54719
18,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LEAL,AD,A,,38,38,0,1439,54720,56159
18,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LEAL,AD,A,,39,39,0,1439,56160,57599
18,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LEAL,AD,A,,40,40,0,1439,57600,59039
18,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LEAL,AD,A,,41,41,0,1439,59040,60479
18,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LEAL,AD,A,,42,42,0,1439,60480,61919
18,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LEAL,AD,A,,43,43,0,1439,61920,63359
18,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LEAL,AD,A,,44,44,0,1439,63360,64799
18,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LEAL,AD,A,,45,45,0,1439,64800,66239
18,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LEAL,AD,A,,46,46,0,1439,66240,67679
18,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LEAL,AD,A,,47,47,0,1439,67680,69119
18,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LEAL,AD,A,,48,48,0,1439,69120,70559
18,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LEAL,AD,A,,49,49,0,1439,70560,71999
18,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LEAL,AD,A,,50,50,0,1439,72000,73439
18,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LEAL,AD,A,,51,51,0,1439,73440,74879
18,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LEAL,AD,A,,52,52,0,1439,74880,76319
18,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LEAL,AD,A,,53,53,0,1439,76320,77759
18,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LEAL,AD,A,,54,54,0,1439,77760,79199
18,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LEAL,AD,A,,55,55,0,1439,79200,80639
0,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LIB2,AZ,A,,28,28,0,1439,40320,41759
0,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LIB2,AZ,A,,29,29,0,1439,41760,43199
0,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LIB2,AZ,A,,30,30,0,1439,43200,44639
0,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LIB2,AZ,A,,31,31,0,1439,44640,46079
0,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LIB2,AZ,A,,32,32,0,1439,46080,47519
0,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LIB2,AZ,A,,33,33,0,1439,47520,48959
0,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LIB2,AZ,A,,34,34,0,1439,48960,50399
0,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LIB2,AZ,A,,35,35,0,1439,50400,51839
0,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LIB2,AZ,A,,36,36,0,1439,51840,53279
0,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LIB2,AZ,A,,37,37,0,1439,53280,54719
0,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LIB2,AZ,A,,38,38,0,1439,54720,56159
0,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LIB2,AZ,A,,39,39,0,1439,56160,57599
0,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LIB2,AZ,A,,40,40,0,1439,57600,59039
0,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LIB2,AZ,A,,41,41,0,1439,59040,60479
0,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LIB2,AZ,A,,42,42,0,1439,60480,61919
0,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LIB2,AZ,A,,43,43,0,1439,61920,63359
0,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LIB2,AZ,A,,44,44,0,1439,63360,64799
0,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LIB2,AZ,A,,45,45,0,1439,64800,66239
0,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LIB2,AZ,A,,46,46,0,1439,66240,67679
0,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LIB2,AZ,A,,47,47,0,1439,67680,69119
0,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LIB2,AZ,A,,48,48,0,1439,69120,70559
0,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LIB2,AZ,A,,49,49,0,1439,70560,71999
0,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LIB2,AZ,A,,50,50,0,1439,72000,73439
0,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LIB2,AZ,A,,51,51,0,1439,73440,74879
0,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LIB2,AZ,A,,52,52,0,1439,74880,76319
0,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LIB2,AZ,A,,53,53,0,1439,76320,77759
0,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LIB2,AZ,A,,54,54,0,1439,77760,79199
0,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LIB2,AZ,A,,55,55,0,1439,79200,80639
16,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LEIB,AD,A,,28,28,0,1439,40320,41759
16,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LEIB,AD,A,,29,29,0,1439,41760,43199
16,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LEIB,AD,A,,30,30,0,1439,43200,44639
16,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LEIB,AD,A,,31,31,0,1439,44640,46079
16,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LEIB,AD,A,,32,32,0,1439,46080,47519
16,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LEIB,AD,A,,33,33,0,1439,47520,48959
16,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LEIB,AD,A,,34,34,0,1439,48960,50399
16,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LEIB,AD,A,,35,35,0,1439,50400,51839
16,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LEIB,AD,A,,36,36,0,1439,51840,53279
16,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LEIB,AD,A,,37,37,0,1439,53280,54719
16,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LEIB,AD,A,,38,38,0,1439,54720,56159
16,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LEIB,AD,A,,39,39,0,1439,56160,57599
16,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LEIB,AD,A,,40,40,0,1439,57600,59039
16,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LEIB,AD,A,,41,41,0,1439,59040,60479
16,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LEIB,AD,A,,42,42,0,1439,60480,61919
16,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LEIB,AD,A,,43,43,0,1439,61920,63359
16,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LEIB,AD,A,,44,44,0,1439,63360,64799
16,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LEIB,AD,A,,45,45,0,1439,64800,66239
16,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LEIB,AD,A,,46,46,0,1439,66240,67679
16,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LEIB,AD,A,,47,47,0,1439,67680,69119
16,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LEIB,AD,A,,48,48,0,1439,69120,70559
16,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LEIB,AD,A,,49,49,0,1439,70560,71999
16,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LEIB,AD,A,,50,50,0,1439,72000,73439
16,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LEIB,AD,A,,51,51,0,1439,73440,74879
16,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LEIB,AD,A,,52,52,0,1439,74880,76319
16,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LEIB,AD,A,,53,53,0,1439,76320,77759
16,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LEIB,AD,A,,54,54,0,1439,77760,79199
16,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LEIB,AD,A,,55,55,0,1439,79200,80639
0,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LIPSTR2,AZ,A,,28,28,0,1439,40320,41759
0,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LIPSTR2,AZ,A,,29,29,0,1439,41760,43199
0,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LIPSTR2,AZ,A,,30,30,0,1439,43200,44639
0,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LIPSTR2,AZ,A,,31,31,0,1439,44640,46079
0,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LIPSTR2,AZ,A,,32,32,0,1439,46080,47519
0,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LIPSTR2,AZ,A,,33,33,0,1439,47520,48959
0,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LIPSTR2,AZ,A,,34,34,0,1439,48960,50399
0,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LIPSTR2,AZ,A,,35,35,0,1439,50400,51839
0,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LIPSTR2,AZ,A,,36,36,0,1439,51840,53279
0,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LIPSTR2,AZ,A,,37,37,0,1439,53280,54719
0,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LIPSTR2,AZ,A,,38,38,0,1439,54720,56159
0,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LIPSTR2,AZ,A,,39,39,0,1439,56160,57599
0,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LIPSTR2,AZ,A,,40,40,0,1439,57600,59039
0,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LIPSTR2,AZ,A,,41,41,0,1439,59040,60479
0,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LIPSTR2,AZ,A,,42,42,0,1439,60480,61919
0,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LIPSTR2,AZ,A,,43,43,0,1439,61920,63359
0,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LIPSTR2,AZ,A,,44,44,0,1439,63360,64799
0,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LIPSTR2,AZ,A,,45,45,0,1439,64800,66239
0,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LIPSTR2,AZ,A,,46,46,0,1439,66240,67679
0,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LIPSTR2,AZ,A,,47,47,0,1439,67680,69119
0,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LIPSTR2,AZ,A,,48,48,0,1439,69120,70559
0,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LIPSTR2,AZ,A,,49,49,0,1439,70560,71999
0,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LIPSTR2,AZ,A,,50,50,0,1439,72000,73439
0,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LIPSTR2,AZ,A,,51,51,0,1439,73440,74879
0,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LIPSTR2,AZ,A,,52,52,0,1439,74880,76319
0,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LIPSTR2,AZ,A,,53,53,0,1439,76320,77759
0,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LIPSTR2,AZ,A,,54,54,0,1439,77760,79199
0,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LIPSTR2,AZ,A,,55,55,0,1439,79200,80639
12,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EG20,AZ,A,,28,28,0,1439,40320,41759
12,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EG20,AZ,A,,29,29,0,1439,41760,43199
12,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EG20,AZ,A,,30,30,0,1439,43200,44639
12,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EG20,AZ,A,,31,31,0,1439,44640,46079
12,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EG20,AZ,A,,32,32,0,1439,46080,47519
12,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EG20,AZ,A,,33,33,0,1439,47520,48959
12,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EG20,AZ,A,,34,34,0,1439,48960,50399
12,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EG20,AZ,A,,35,35,0,1439,50400,51839
12,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EG20,AZ,A,,36,36,0,1439,51840,53279
12,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EG20,AZ,A,,37,37,0,1439,53280,54719
12,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EG20,AZ,A,,38,38,0,1439,54720,56159
12,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EG20,AZ,A,,39,39,0,1439,56160,57599
12,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EG20,AZ,A,,40,40,0,1439,57600,59039
12,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EG20,AZ,A,,41,41,0,1439,59040,60479
12,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EG20,AZ,A,,42,42,0,1439,60480,61919
12,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EG20,AZ,A,,43,43,0,1439,61920,63359
12,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EG20,AZ,A,,44,44,0,1439,63360,64799
12,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EG20,AZ,A,,45,45,0,1439,64800,66239
12,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,EG20,AZ,A,,46,46,0,1439,66240,67679
12,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,EG20,AZ,A,,47,47,0,1439,67680,69119
12,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,EG20,AZ,A,,48,48,0,1439,69120,70559
12,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,EG20,AZ,A,,49,49,0,1439,70560,71999
12,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,EG20,AZ,A,,50,50,0,1439,72000,73439
12,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,EG20,AZ,A,,51,51,0,1439,73440,74879
12,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,EG20,AZ,A,,52,52,0,1439,74880,76319
12,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,EG20,AZ,A,,53,53,0,1439,76320,77759
12,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,EG20,AZ,A,,54,54,0,1439,77760,79199
12,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,EG20,AZ,A,,55,55,0,1439,79200,80639
12,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LEMH,AD,A,,28,28,0,1439,40320,41759
12,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LEMH,AD,A,,29,29,0,1439,41760,43199
12,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LEMH,AD,A,,30,30,0,1439,43200,44639
12,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LEMH,AD,A,,31,31,0,1439,44640,46079
12,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LEMH,AD,A,,32,32,0,1439,46080,47519
12,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LEMH,AD,A,,33,33,0,1439,47520,48959
12,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LEMH,AD,A,,34,34,0,1439,48960,50399
12,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LEMH,AD,A,,35,35,0,1439,50400,51839
12,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LEMH,AD,A,,36,36,0,1439,51840,53279
12,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LEMH,AD,A,,37,37,0,1439,53280,54719
12,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LEMH,AD,A,,38,38,0,1439,54720,56159
12,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LEMH,AD,A,,39,39,0,1439,56160,57599
12,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LEMH,AD,A,,40,40,0,1439,57600,59039
12,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LEMH,AD,A,,41,41,0,1439,59040,60479
12,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LEMH,AD,A,,42,42,0,1439,60480,61919
12,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LEMH,AD,A,,43,43,0,1439,61920,63359
12,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LEMH,AD,A,,44,44,0,1439,63360,64799
12,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LEMH,AD,A,,45,45,0,1439,64800,66239
12,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LEMH,AD,A,,46,46,0,1439,66240,67679
12,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LEMH,AD,A,,47,47,0,1439,67680,69119
12,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LEMH,AD,A,,48,48,0,1439,69120,70559
12,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LEMH,AD,A,,49,49,0,1439,70560,71999
12,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LEMH,AD,A,,50,50,0,1439,72000,73439
12,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LEMH,AD,A,,51,51,0,1439,73440,74879
12,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LEMH,AD,A,,52,52,0,1439,74880,76319
12,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LEMH,AD,A,,53,53,0,1439,76320,77759
12,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LEMH,AD,A,,54,54,0,1439,77760,79199
12,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LEMH,AD,A,,55,55,0,1439,79200,80639
13,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,LHBP,AD,A,,28,28,0,1439,40320,41759
13,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,LHBP,AD,A,,29,29,0,1439,41760,43199
13,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,LHBP,AD,A,,30,30,0,1439,43200,44639
13,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,LHBP,AD,A,,31,31,0,1439,44640,46079
13,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,LHBP,AD,A,,32,32,0,1439,46080,47519
13,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,LHBP,AD,A,,33,33,0,1439,47520,48959
13,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,LHBP,AD,A,,34,34,0,1439,48960,50399
13,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,LHBP,AD,A,,35,35,0,1439,50400,51839
13,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,LHBP,AD,A,,36,36,0,1439,51840,53279
13,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,LHBP,AD,A,,37,37,0,1439,53280,54719
13,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,LHBP,AD,A,,38,38,0,1439,54720,56159
13,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,LHBP,AD,A,,39,39,0,1439,56160,57599
13,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,LHBP,AD,A,,40,40,0,1439,57600,59039
13,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,LHBP,AD,A,,41,41,0,1439,59040,60479
13,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,LHBP,AD,A,,42,42,0,1439,60480,61919
13,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,LHBP,AD,A,,43,43,0,1439,61920,63359
13,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,LHBP,AD,A,,44,44,0,1439,63360,64799
13,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,LHBP,AD,A,,45,45,0,1439,64800,66239
13,2019-08-05T00:00:00.000Z,2019-08-05T23:59:00.000Z,LHBP,AD,A,,46,46,0,1439,66240,67679
13,2019-08-06T00:00:00.000Z,2019-08-06T23:59:00.000Z,LHBP,AD,A,,47,47,0,1439,67680,69119
13,2019-08-07T00:00:00.000Z,2019-08-07T23:59:00.000Z,LHBP,AD,A,,48,48,0,1439,69120,70559
13,2019-08-08T00:00:00.000Z,2019-08-08T23:59:00.000Z,LHBP,AD,A,,49,49,0,1439,70560,71999
13,2019-08-09T00:00:00.000Z,2019-08-09T23:59:00.000Z,LHBP,AD,A,,50,50,0,1439,72000,73439
13,2019-08-10T00:00:00.000Z,2019-08-10T23:59:00.000Z,LHBP,AD,A,,51,51,0,1439,73440,74879
13,2019-08-11T00:00:00.000Z,2019-08-11T23:59:00.000Z,LHBP,AD,A,,52,52,0,1439,74880,76319
13,2019-08-12T00:00:00.000Z,2019-08-12T23:59:00.000Z,LHBP,AD,A,,53,53,0,1439,76320,77759
13,2019-08-13T00:00:00.000Z,2019-08-13T23:59:00.000Z,LHBP,AD,A,,54,54,0,1439,77760,79199
13,2019-08-14T00:00:00.000Z,2019-08-14T23:59:00.000Z,LHBP,AD,A,,55,55,0,1439,79200,80639
40,2019-07-18T00:00:00.000Z,2019-07-18T23:59:00.000Z,EDDV,AD,A,,28,28,0,1439,40320,41759
40,2019-07-19T00:00:00.000Z,2019-07-19T23:59:00.000Z,EDDV,AD,A,,29,29,0,1439,41760,43199
40,2019-07-20T00:00:00.000Z,2019-07-20T23:59:00.000Z,EDDV,AD,A,,30,30,0,1439,43200,44639
40,2019-07-21T00:00:00.000Z,2019-07-21T23:59:00.000Z,EDDV,AD,A,,31,31,0,1439,44640,46079
40,2019-07-22T00:00:00.000Z,2019-07-22T23:59:00.000Z,EDDV,AD,A,,32,32,0,1439,46080,47519
40,2019-07-23T00:00:00.000Z,2019-07-23T23:59:00.000Z,EDDV,AD,A,,33,33,0,1439,47520,48959
40,2019-07-24T00:00:00.000Z,2019-07-24T23:59:00.000Z,EDDV,AD,A,,34,34,0,1439,48960,50399
40,2019-07-25T00:00:00.000Z,2019-07-25T23:59:00.000Z,EDDV,AD,A,,35,35,0,1439,50400,51839
40,2019-07-26T00:00:00.000Z,2019-07-26T23:59:00.000Z,EDDV,AD,A,,36,36,0,1439,51840,53279
40,2019-07-27T00:00:00.000Z,2019-07-27T23:59:00.000Z,EDDV,AD,A,,37,37,0,1439,53280,54719
40,2019-07-28T00:00:00.000Z,2019-07-28T23:59:00.000Z,EDDV,AD,A,,38,38,0,1439,54720,56159
40,2019-07-29T00:00:00.000Z,2019-07-29T23:59:00.000Z,EDDV,AD,A,,39,39,0,1439,56160,57599
40,2019-07-30T00:00:00.000Z,2019-07-30T23:59:00.000Z,EDDV,AD,A,,40,40,0,1439,57600,59039
40,2019-07-31T00:00:00.000Z,2019-07-31T23:59:00.000Z,EDDV,AD,A,,41,41,0,1439,59040,60479
40,2019-08-01T00:00:00.000Z,2019-08-01T23:59:00.000Z,EDDV,AD,A,,42,42,0,1439,60480,61919
40,2019-08-02T00:00:00.000Z,2019-08-02T23:59:00.000Z,EDDV,AD,A,,43,43,0,1439,61920,63359
40,2019-08-03T00:00:00.000Z,2019-08-03T23:59:00.000Z,EDDV,AD,A,,44,44,0,1439,63360,64799
40,2019-08-04T00:00:00.000Z,2019-08-04T23:59:00.000Z,EDDV,AD,A,,45,45,0,1439,64800,66239
