RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth
LGAVA07M,24,2019-08-07T10:30:00.000Z,2019-08-07T20:00:00.000Z,LGAV,AD,A,10,20
LGAVA06,24,2019-08-06T08:20:00.000Z,2019-08-06T17:50:00.000Z,LGAV,AD,A,10,20
LGAVA07M,28,2019-08-07T09:20:00.000Z,2019-08-07T10:30:00.000Z,LGAV,AD,A,10,20
LGAVA04,24,2019-08-04T08:00:00.000Z,2019-08-04T15:00:00.000Z,LGAV,AD,A,10,20
LGAVA04A,26,2019-08-04T18:00:00.000Z,2019-08-04T20:20:00.000Z,LGAV,AD,A,10,20
LGAVA05,24,2019-08-05T15:30:00.000Z,2019-08-05T20:42:00.000Z,LGAV,AD,A,10,20
LGAVA03,26,2019-08-03T17:40:00.000Z,2019-08-03T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA05,22,2019-08-05T09:20:00.000Z,2019-08-05T14:30:00.000Z,LGAV,AD,A,10,20
LGAVA03,24,2019-08-03T08:20:00.000Z,2019-08-03T17:40:00.000Z,LGAV,AD,A,10,20
LGAVA04A,24,2019-08-04T16:20:00.000Z,2019-08-04T18:00:00.000Z,LGAV,AD,A,10,20
LGAVA05,26,2019-08-05T08:20:00.000Z,2019-08-05T09:20:00.000Z,LGAV,AD,A,10,20
LGAVA05,26,2019-08-05T14:30:00.000Z,2019-08-05T15:30:00.000Z,LGAV,AD,A,10,20
LGAVA01E,22,2019-08-01T05:40:00.000Z,2019-08-01T06:40:00.000Z,LGAV,AD,A,10,20
LGAVA01E,24,2019-08-01T06:40:00.000Z,2019-08-01T21:20:00.000Z,LGAV,AD,A,10,20
LGAVA02,24,2019-08-02T10:00:00.000Z,2019-08-02T22:20:00.000Z,LGAV,AD,A,10,20
LGAVA02,24,2019-08-02T08:20:00.000Z,2019-08-02T08:40:00.000Z,LGAV,AD,A,10,20
LGAVA02,26,2019-08-02T08:40:00.000Z,2019-08-02T10:00:00.000Z,LGAV,AD,A,10,20
LGAVA31,24,2019-07-31T12:20:00.000Z,2019-07-31T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA29M,18,2019-07-29T07:00:00.000Z,2019-07-29T08:20:00.000Z,LGAV,AD,A,10,20
LGAVA30M,24,2019-07-30T12:00:00.000Z,2019-07-30T20:00:00.000Z,LGAV,AD,A,10,20
LGAVA29M,24,2019-07-29T16:30:00.000Z,2019-07-29T20:40:00.000Z,LGAV,AD,A,10,20
LGAVA29M,22,2019-07-29T08:20:00.000Z,2019-07-29T13:00:00.000Z,LGAV,AD,A,10,20
LGAVA30M,24,2019-07-30T08:20:00.000Z,2019-07-30T11:00:00.000Z,LGAV,AD,A,10,20
LGAVA31,25,2019-07-31T08:20:00.000Z,2019-07-31T12:20:00.000Z,LGAV,AD,A,10,20
LGAVA29M,22,2019-07-29T15:20:00.000Z,2019-07-29T16:00:00.000Z,LGAV,AD,A,10,20
LGAVA30M,26,2019-07-30T11:00:00.000Z,2019-07-30T12:00:00.000Z,LGAV,AD,A,10,20
LGAVA29M,23,2019-07-29T16:00:00.000Z,2019-07-29T16:30:00.000Z,LGAV,AD,A,10,20
LGAVA31M,25,2019-07-31T05:40:00.000Z,2019-07-31T07:00:00.000Z,LGAV,AD,A,10,20
LGAVA30,22,2019-07-30T05:00:00.000Z,2019-07-30T06:40:00.000Z,LGAV,AD,A,10,20
LGAVA29M,24,2019-07-29T13:00:00.000Z,2019-07-29T15:20:00.000Z,LGAV,AD,A,10,20
LGAVA27,24,2019-07-27T04:20:00.000Z,2019-07-27T05:34:00.000Z,LGAV,AD,A,10,20
LGAVA28,26,2019-07-28T16:00:00.000Z,2019-07-28T16:50:00.000Z,LGAV,AD,A,10,20
LGAVA28,23,2019-07-28T08:20:00.000Z,2019-07-28T16:00:00.000Z,LGAV,AD,A,10,20
LGAVA28,24,2019-07-28T16:50:00.000Z,2019-07-28T20:00:00.000Z,LGAV,AD,A,10,20
LGAVA27M,24,2019-07-27T08:20:00.000Z,2019-07-27T21:17:00.000Z,LGAV,AD,A,10,20
LGAVA25,22,2019-07-25T10:55:00.000Z,2019-07-25T15:45:00.000Z,LGAV,AD,A,10,20
LGAVA25,24,2019-07-25T08:00:00.000Z,2019-07-25T10:55:00.000Z,LGAV,AD,A,10,20
LGAVA25,24,2019-07-25T15:45:00.000Z,2019-07-25T22:00:00.000Z,LGAV,AD,A,10,20
LGAVA26,24,2019-07-26T08:40:00.000Z,2019-07-26T21:00:00.000Z,LGAV,AD,A,10,20
LGAVA23M,26,2019-07-23T08:20:00.000Z,2019-07-23T09:00:00.000Z,LGAV,AD,A,8,20
LGAVA24E,25,2019-07-24T05:40:00.000Z,2019-07-24T06:40:00.000Z,LGAV,AD,A,10,20
LGAVA24M,26,2019-07-24T18:00:00.000Z,2019-07-24T18:40:00.000Z,LGAV,AD,A,10,20
LGAVA24M,26,2019-07-24T13:00:00.000Z,2019-07-24T16:00:00.000Z,LGAV,AD,A,10,20
LGAVA23M,23,2019-07-23T09:00:00.000Z,2019-07-23T13:00:00.000Z,LGAV,AD,A,8,20
LGAVA24M,22,2019-07-24T18:40:00.000Z,2019-07-24T20:30:00.000Z,LGAV,AD,A,10,20
LGAVA24M,22,2019-07-24T11:20:00.000Z,2019-07-24T13:00:00.000Z,LGAV,AD,A,10,20
LGAVA23A,24,2019-07-23T15:00:00.000Z,2019-07-23T20:00:00.000Z,LGAV,AD,A,10,20
LGAVA24M,23,2019-07-24T10:00:00.000Z,2019-07-24T11:20:00.000Z,LGAV,AD,A,10,20
LGAVA24M,25,2019-07-24T08:40:00.000Z,2019-07-24T10:00:00.000Z,LGAV,AD,A,10,20
LGAVA23,24,2019-07-23T05:00:00.000Z,2019-07-23T07:20:00.000Z,LGAV,AD,A,10,20
LGAVA24M,24,2019-07-24T16:00:00.000Z,2019-07-24T18:00:00.000Z,LGAV,AD,A,10,20
LGAVA20,24,2019-07-20T09:00:00.000Z,2019-07-20T14:40:00.000Z,LGAV,AD,A,10,20
LGAVA21M,25,2019-07-21T16:02:00.000Z,2019-07-21T20:47:00.000Z,LGAV,AD,A,10,20
LGAVA20,26,2019-07-20T08:20:00.000Z,2019-07-20T09:00:00.000Z,LGAV,AD,A,10,20
LGAVA21M,24,2019-07-21T08:20:00.000Z,2019-07-21T10:40:00.000Z,LGAV,AD,A,10,20
LGAVA20,24,2019-07-20T15:40:00.000Z,2019-07-20T20:20:00.000Z,LGAV,AD,A,10,20
LGAVA22,24,2019-07-22T08:20:00.000Z,2019-07-22T16:40:00.000Z,LGAV,AD,A,10,20
LGAVA21M,24,2019-07-21T15:40:00.000Z,2019-07-21T16:02:00.000Z,LGAV,AD,A,10,20
LGAVA20,22,2019-07-20T14:40:00.000Z,2019-07-20T15:40:00.000Z,LGAV,AD,A,10,20
LGAVA22,26,2019-07-22T16:40:00.000Z,2019-07-22T19:40:00.000Z,LGAV,AD,A,10,20
LGAVA21M,22,2019-07-21T10:40:00.000Z,2019-07-21T15:40:00.000Z,LGAV,AD,A,10,20
LGAVA18M,24,2019-07-18T05:40:00.000Z,2019-07-18T05:50:00.000Z,LGAV,AD,A,10,20
LGAVA19,30,2019-07-19T08:20:00.000Z,2019-07-19T11:00:00.000Z,LGAV,AD,A,10,20
LGAVA18,24,2019-07-18T12:40:00.000Z,2019-07-18T15:40:00.000Z,LGAV,AD,A,10,20
LGAVA19,23,2019-07-19T16:00:00.000Z,2019-07-19T22:20:00.000Z,LGAV,AD,A,10,20
LGAVA18,22,2019-07-18T10:00:00.000Z,2019-07-18T12:40:00.000Z,LGAV,AD,A,10,20
LGAVA18,24,2019-07-18T17:20:00.000Z,2019-07-18T21:20:00.000Z,LGAV,AD,A,10,20
LGAVA18,22,2019-07-18T15:40:00.000Z,2019-07-18T17:20:00.000Z,LGAV,AD,A,10,20
LGAVA18,24,2019-07-18T08:00:00.000Z,2019-07-18T10:00:00.000Z,LGAV,AD,A,10,20
LGAVA19,24,2019-07-19T11:00:00.000Z,2019-07-19T16:00:00.000Z,LGAV,AD,A,10,20
LGIRA12A,10,2019-08-12T15:00:00.000Z,2019-08-12T17:40:00.000Z,LGIR,AD,A,10,20
LGIRA14,10,2019-08-14T06:20:00.000Z,2019-08-14T12:40:00.000Z,LGIR,AD,A,12,20
LGIRA14A,10,2019-08-14T15:00:00.000Z,2019-08-14T17:00:00.000Z,LGIR,AD,A,10,20
LGIRA12M,10,2019-08-12T06:20:00.000Z,2019-08-12T10:40:00.000Z,LGIR,AD,A,12,20
LGIRA13A,10,2019-08-13T16:00:00.000Z,2019-08-13T20:00:00.000Z,LGIR,AD,A,10,20
LGIRA13,10,2019-08-13T07:40:00.000Z,2019-08-13T09:20:00.000Z,LGIR,AD,A,10,20
LGIRA12N,10,2019-08-12T19:40:00.000Z,2019-08-12T21:40:00.000Z,LGIR,AD,A,10,20
LGIRA11E,11,2019-08-11T06:20:00.000Z,2019-08-11T11:00:00.000Z,LGIR,AD,A,10,20
LGIRA10L,10,2019-08-10T18:40:00.000Z,2019-08-10T21:00:00.000Z,LGIR,AD,A,10,20
LGIRA10,11,2019-08-10T12:00:00.000Z,2019-08-10T14:20:00.000Z,LGIR,AD,A,10,20
LGIRA11A,10,2019-08-11T14:40:00.000Z,2019-08-11T22:00:00.000Z,LGIR,AD,A,12,20
LGIRA10E,10,2019-08-10T04:40:00.000Z,2019-08-10T07:00:00.000Z,LGIR,AD,A,12,20
LGIRA11E,10,2019-08-11T05:40:00.000Z,2019-08-11T06:20:00.000Z,LGIR,AD,A,10,20
LGIRA08,10,2019-08-08T15:00:00.000Z,2019-08-08T21:00:00.000Z,LGIR,AD,A,10,20
LGIRA08E,10,2019-08-08T04:40:00.000Z,2019-08-08T08:20:00.000Z,LGIR,AD,A,12,20
LGIRA09M,10,2019-08-09T06:00:00.000Z,2019-08-09T09:00:00.000Z,LGIR,AD,A,10,20
LGIRA06,10,2019-08-06T07:00:00.000Z,2019-08-06T09:00:00.000Z,LGIR,AD,A,10,20
LGIRA07M,10,2019-08-07T06:20:00.000Z,2019-08-07T11:00:00.000Z,LGIR,AD,A,12,20
LGIRA06A,10,2019-08-06T15:20:00.000Z,2019-08-06T19:30:00.000Z,LGIR,AD,A,10,20
LGIRA07A,10,2019-08-07T12:00:00.000Z,2019-08-07T21:30:00.000Z,LGIR,AD,A,12,20
LGIRA03,10,2019-08-03T04:20:00.000Z,2019-08-03T07:00:00.000Z,LGIR,AD,A,10,20
LGIRA05A,10,2019-08-05T13:40:00.000Z,2019-08-05T19:00:00.000Z,LGIR,AD,A,10,20
LGIRA05,11,2019-08-05T06:20:00.000Z,2019-08-05T10:00:00.000Z,LGIR,AD,A,10,20
LGIRA04A,10,2019-08-04T14:40:00.000Z,2019-08-04T22:00:00.000Z,LGIR,AD,A,12,20
LGIRA05,10,2019-08-05T10:00:00.000Z,2019-08-05T12:00:00.000Z,LGIR,AD,A,10,20
LGIRA04,10,2019-08-04T05:20:00.000Z,2019-08-04T09:40:00.000Z,LGIR,AD,A,12,20
LGIRA02,10,2019-08-02T15:00:00.000Z,2019-08-02T21:00:00.000Z,LGIR,AD,A,10,20
LGIRA01M,10,2019-08-01T10:20:00.000Z,2019-08-01T12:20:00.000Z,LGIR,AD,A,12,20
LGIRA01,10,2019-08-01T06:20:00.000Z,2019-08-01T09:00:00.000Z,LGIR,AD,A,10,20
LGIRA01A,10,2019-08-01T16:00:00.000Z,2019-08-01T18:20:00.000Z,LGIR,AD,A,10,20
LGIRA01N,10,2019-08-01T19:00:00.000Z,2019-08-01T22:00:00.000Z,LGIR,AD,A,10,20
LGIRA29,10,2019-07-29T06:20:00.000Z,2019-07-29T10:00:00.000Z,LGIR,AD,A,10,20
LGIRA31,10,2019-07-31T15:20:00.000Z,2019-07-31T21:30:00.000Z,LGIR,AD,A,10,20
LGIRA30A,10,2019-07-30T15:00:00.000Z,2019-07-30T20:00:00.000Z,LGIR,AD,A,10,20
LGIRA31M,10,2019-07-31T06:20:00.000Z,2019-07-31T10:20:00.000Z,LGIR,AD,A,10,20
LGIRA30,10,2019-07-30T07:00:00.000Z,2019-07-30T09:00:00.000Z,LGIR,AD,A,12,20
LGIRA27,10,2019-07-27T05:40:00.000Z,2019-07-27T07:00:00.000Z,LGIR,AD,A,10,20
LGIRA28A,10,2019-07-28T20:00:00.000Z,2019-07-28T21:00:00.000Z,LGIR,AD,A,10,20
LGIRA27A,10,2019-07-27T12:00:00.000Z,2019-07-27T15:20:00.000Z,LGIR,AD,A,10,20
LGIRA28A,12,2019-07-28T16:40:00.000Z,2019-07-28T20:00:00.000Z,LGIR,AD,A,10,20
LGIRA28D,10,2019-07-28T10:20:00.000Z,2019-07-28T13:20:00.000Z,LGIR,AD,A,10,20
LGIRA28,10,2019-07-28T05:20:00.000Z,2019-07-28T09:00:00.000Z,LGIR,AD,A,10,20
LGIRA28A,10,2019-07-28T15:00:00.000Z,2019-07-28T16:40:00.000Z,LGIR,AD,A,10,20
LGIRA27L,10,2019-07-27T18:20:00.000Z,2019-07-27T20:40:00.000Z,LGIR,AD,A,10,20
LGIRA25M,10,2019-07-25T10:40:00.000Z,2019-07-25T12:40:00.000Z,LGIR,AD,A,10,20
LGIRA26M,10,2019-07-26T11:00:00.000Z,2019-07-26T13:00:00.000Z,LGIR,AD,A,10,20
LGIRA26,10,2019-07-26T06:20:00.000Z,2019-07-26T08:00:00.000Z,LGIR,AD,A,12,20
LGIRA25,10,2019-07-25T06:20:00.000Z,2019-07-25T08:20:00.000Z,LGIR,AD,A,12,20
LGIRA25A,10,2019-07-25T16:00:00.000Z,2019-07-25T21:00:00.000Z,LGIR,AD,A,10,20
LGIRA26A,10,2019-07-26T16:20:00.000Z,2019-07-26T20:40:00.000Z,LGIR,AD,A,10,20
LGIRA23,10,2019-07-23T10:00:00.000Z,2019-07-23T10:20:00.000Z,LGIR,AD,A,10,20
LGIRA23A,10,2019-07-23T15:40:00.000Z,2019-07-23T19:00:00.000Z,LGIR,AD,A,10,20
LGIRA24A,10,2019-07-24T18:00:00.000Z,2019-07-24T21:00:00.000Z,LGIR,AD,A,10,20
LGIRA24E,12,2019-07-24T06:20:00.000Z,2019-07-24T10:00:00.000Z,LGIR,AD,A,10,20
LGIRA23,9,2019-07-23T06:50:00.000Z,2019-07-23T10:00:00.000Z,LGIR,AD,A,10,20
LGIRA23,8,2019-07-23T06:00:00.000Z,2019-07-23T06:50:00.000Z,LGIR,AD,A,10,20
LGIRA21,10,2019-07-21T15:20:00.000Z,2019-07-21T21:40:00.000Z,LGIR,AD,A,20,20
LGIRA22,11,2019-07-22T14:20:00.000Z,2019-07-22T15:25:00.000Z,LGIR,AD,A,10,20
LGIRA20A,10,2019-07-20T13:00:00.000Z,2019-07-20T20:40:00.000Z,LGIR,AD,A,10,20
LGIRA20E,10,2019-07-20T04:40:00.000Z,2019-07-20T07:00:00.000Z,LGIR,AD,A,10,20
LGIRA21M,10,2019-07-21T05:20:00.000Z,2019-07-21T12:00:00.000Z,LGIR,AD,A,10,20
LGIRA22E,10,2019-07-22T06:20:00.000Z,2019-07-22T09:20:00.000Z,LGIR,AD,A,12,20
LGIRA18,10,2019-07-18T10:40:00.000Z,2019-07-18T12:20:00.000Z,LGIR,AD,A,12,20
LGIR18,11,2019-07-18T06:20:00.000Z,2019-07-18T09:20:00.000Z,LGIR,AD,A,10,20
LGIRA19A,10,2019-07-19T17:00:00.000Z,2019-07-19T21:30:00.000Z,LGIR,AD,A,10,20
LGIRA18A,10,2019-07-18T16:00:00.000Z,2019-07-18T18:20:00.000Z,LGIR,AD,A,16,20
LGIRA19,10,2019-07-19T06:20:00.000Z,2019-07-19T08:30:00.000Z,LGIR,AD,A,10,20
LGKFA11,3,2019-08-11T09:00:00.000Z,2019-08-11T12:00:00.000Z,LGKF,AD,A,20,20
LGKFA26M,3,2019-07-26T09:20:00.000Z,2019-07-26T11:20:00.000Z,LGKF,AD,A,20,20
LGKFA20M,3,2019-07-20T07:40:00.000Z,2019-07-20T09:00:00.000Z,LGKF,AD,A,20,20
LGKFA21M,3,2019-07-21T07:00:00.000Z,2019-07-21T07:10:00.000Z,LGKF,AD,A,20,20
LGKFA20,3,2019-07-20T09:20:00.000Z,2019-07-20T12:00:00.000Z,LGKF,AD,A,20,20
LGKFZ12A,6,2019-08-12T05:00:00.000Z,2019-08-12T16:00:00.000Z,LGKF/ZA,AZ,A,10,20
LGKFZA13,6,2019-08-13T06:00:00.000Z,2019-08-13T19:20:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA14,6,2019-08-14T07:00:00.000Z,2019-08-14T14:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ11A,6,2019-08-11T06:00:00.000Z,2019-08-11T20:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ10A,6,2019-08-10T05:00:00.000Z,2019-08-10T18:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ08A,6,2019-08-08T16:40:00.000Z,2019-08-08T21:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ09A,6,2019-08-09T06:00:00.000Z,2019-08-09T16:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ08M,6,2019-08-08T07:00:00.000Z,2019-08-08T13:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA06,6,2019-08-06T06:20:00.000Z,2019-08-06T19:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ07A,6,2019-08-07T07:00:00.000Z,2019-08-07T21:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA04,6,2019-08-04T06:00:00.000Z,2019-08-04T18:20:00.000Z,LGKF/ZA,AZ,A,14,20
LGKFZA03,6,2019-08-03T05:20:00.000Z,2019-08-03T17:40:00.000Z,LGKF/ZA,AZ,A,14,20
LGKFZA05,6,2019-08-05T02:20:00.000Z,2019-08-05T11:20:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA01,6,2019-08-01T07:00:00.000Z,2019-08-01T13:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA02,6,2019-08-02T06:00:00.000Z,2019-08-02T15:47:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ01,6,2019-08-01T16:00:00.000Z,2019-08-01T19:00:00.000Z,LGKF/ZA,AZ,A,10,20
LGKFZA30,6,2019-07-30T09:40:00.000Z,2019-07-30T18:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA31,6,2019-07-31T07:40:00.000Z,2019-07-31T19:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA29,6,2019-07-29T05:20:00.000Z,2019-07-29T11:40:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ28A,6,2019-07-28T16:20:00.000Z,2019-07-28T19:20:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA27,6,2019-07-27T06:00:00.000Z,2019-07-27T22:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA28,6,2019-07-28T07:00:00.000Z,2019-07-28T14:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA26,6,2019-07-26T06:20:00.000Z,2019-07-26T08:32:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA25,6,2019-07-25T07:00:00.000Z,2019-07-25T20:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA23,6,2019-07-23T05:20:00.000Z,2019-07-23T20:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA24,6,2019-07-24T07:00:00.000Z,2019-07-24T12:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZ21A,6,2019-07-21T16:40:00.000Z,2019-07-21T18:00:00.000Z,LGKF/ZA,AZ,A,10,20
LGKFZ21M,6,2019-07-21T05:20:00.000Z,2019-07-21T11:20:00.000Z,LGKF/ZA,AZ,A,15,20
LGKFZA20,6,2019-07-20T05:00:00.000Z,2019-07-20T07:49:00.000Z,LGKF/ZA,AZ,A,20,20
LGKFZA19,6,2019-07-19T06:00:00.000Z,2019-07-19T14:00:00.000Z,LGKF/ZA,AZ,A,20,20
LGKZA18,6,2019-07-18T17:00:00.000Z,2019-07-18T18:40:00.000Z,LGKF/ZA,AZ,A,20,20
LGKLA06,2,2019-08-06T07:40:00.000Z,2019-08-06T10:00:00.000Z,LGKL,AD,A,30,20
LGKLA02,2,2019-08-02T05:40:00.000Z,2019-08-02T11:20:00.000Z,LGKL,AD,A,30,20
LGKLA20,3,2019-07-20T12:40:00.000Z,2019-07-20T16:00:00.000Z,LGKL,AD,A,40,20
LGKOA11,6,2019-08-11T07:40:00.000Z,2019-08-11T10:20:00.000Z,LGKO,AD,A,20,20
LGKOA10,5,2019-08-10T16:30:00.000Z,2019-08-10T21:00:00.000Z,LGKO,AD,A,20,20
LGKOA09M,6,2019-08-09T06:00:00.000Z,2019-08-09T09:20:00.000Z,LGKO,AD,A,10,20
LGKOA09,6,2019-08-09T17:20:00.000Z,2019-08-09T19:00:00.000Z,LGKO,AD,A,12,20
LGKOA03,6,2019-08-03T16:00:00.000Z,2019-08-03T20:00:00.000Z,LGKO,AD,A,12,20
LGKOA04,6,2019-08-04T15:20:00.000Z,2019-08-04T17:00:00.000Z,LGKO,AD,A,20,20
LGKOA01,6,2019-08-01T06:40:00.000Z,2019-08-01T09:40:00.000Z,LGKO,AD,A,20,20
LGKO27A,6,2019-07-27T16:00:00.000Z,2019-07-27T20:40:00.000Z,LGKO,AD,A,20,20
LGKOA25,6,2019-07-25T06:20:00.000Z,2019-07-25T07:40:00.000Z,LGKO,AD,A,20,20
LGKOA26,7,2019-07-26T17:40:00.000Z,2019-07-26T17:50:00.000Z,LGKO,AD,A,10,20
LGKOA23,6,2019-07-23T14:40:00.000Z,2019-07-23T16:20:00.000Z,LGKO,AD,A,20,20
LGKOA20A,6,2019-07-20T16:40:00.000Z,2019-07-20T20:00:00.000Z,LGKO,AD,A,20,20
LGKOA19E,6,2019-07-19T06:20:00.000Z,2019-07-19T09:00:00.000Z,LGKO,AD,A,10,20
LGKOA19A,6,2019-07-19T17:20:00.000Z,2019-07-19T18:30:00.000Z,LGKO,AD,A,20,20
LGKPA07M,2,2019-08-07T05:00:00.000Z,2019-08-07T08:00:00.000Z,LGKP,AD,A,20,20
LGKPA06,2,2019-08-06T13:00:00.000Z,2019-08-06T15:00:00.000Z,LGKP,AD,A,20,20
LGKPA04A,2,2019-08-04T16:20:00.000Z,2019-08-04T18:20:00.000Z,LGKP,AD,A,20,20
LGKPA01,2,2019-08-01T17:40:00.000Z,2019-08-01T19:40:00.000Z,LGKP,AD,A,30,20
LGKPA02,2,2019-08-02T12:00:00.000Z,2019-08-02T16:20:00.000Z,LGKP,AD,A,20,20
LGKPA26A,2,2019-07-26T12:00:00.000Z,2019-07-26T16:00:00.000Z,LGKP,AD,A,30,20
LGKPA25A,2,2019-07-25T17:20:00.000Z,2019-07-25T19:00:00.000Z,LGKP,AD,A,20,20
LGKPA19,2,2019-07-19T12:00:00.000Z,2019-07-19T15:00:00.000Z,LGKP,AD,A,30,20
LGKPA19A,2,2019-07-19T17:40:00.000Z,2019-07-19T18:40:00.000Z,LGKP,AD,A,30,20
LGKRA10,8,2019-08-10T18:20:00.000Z,2019-08-10T21:00:00.000Z,LGKR,AD,A,10,20
LGKRA02,8,2019-08-02T07:40:00.000Z,2019-08-02T12:00:00.000Z,LGKR,AD,A,12,20
LGKRA31M,8,2019-07-31T08:20:00.000Z,2019-07-31T10:00:00.000Z,LGKR,AD,A,10,20
LGKRA27A,8,2019-07-27T18:20:00.000Z,2019-07-27T19:40:00.000Z,LGKR,AD,A,10,20
LGMKA12,4,2019-08-12T04:00:00.000Z,2019-08-12T19:00:00.000Z,LGMK,AD,A,20,20
LGMKA14,4,2019-08-14T04:00:00.000Z,2019-08-14T22:00:00.000Z,LGMK,AD,A,30,20
LGMKA13,4,2019-08-13T05:00:00.000Z,2019-08-13T20:00:00.000Z,LGMK,AD,A,20,20
LGMKA11,4,2019-08-11T05:00:00.000Z,2019-08-11T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA10,4,2019-08-10T04:00:00.000Z,2019-08-10T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA09,4,2019-08-09T04:00:00.000Z,2019-08-09T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA08,4,2019-08-08T05:20:00.000Z,2019-08-08T22:00:00.000Z,LGMK,AD,A,20,20
LGMKA07,4,2019-08-07T03:00:00.000Z,2019-08-07T22:00:00.000Z,LGMK,AD,A,20,20
LGMKA06,4,2019-08-06T05:20:00.000Z,2019-08-06T22:00:00.000Z,LGMK,AD,A,20,20
LGMKA05,4,2019-08-05T05:20:00.000Z,2019-08-05T20:44:00.000Z,LGMK,AD,A,20,20
LGMKA04,4,2019-08-04T04:00:00.000Z,2019-08-04T15:30:00.000Z,LGMK,AD,A,20,20
LGMKA03,4,2019-08-03T04:00:00.000Z,2019-08-03T23:00:00.000Z,LGMK,AD,A,20,20
LGMKA04A,4,2019-08-04T15:30:00.000Z,2019-08-04T21:42:00.000Z,LGMK,AD,A,20,20
LGMKA01,4,2019-08-01T03:00:00.000Z,2019-08-01T23:00:00.000Z,LGMK,AD,A,20,20
LGMKA02,4,2019-08-02T03:00:00.000Z,2019-08-02T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA31,4,2019-07-31T04:40:00.000Z,2019-07-31T22:00:00.000Z,LGMK,AD,A,20,20
LGMKA29,4,2019-07-29T04:00:00.000Z,2019-07-29T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA30,4,2019-07-30T04:00:00.000Z,2019-07-30T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA28,4,2019-07-28T03:00:00.000Z,2019-07-28T23:00:00.000Z,LGMK,AD,A,20,20
LGMKA27,4,2019-07-27T03:00:00.000Z,2019-07-27T23:00:00.000Z,LGMK,AD,A,20,20
LGMKA27N,4,2019-07-27T23:40:00.000Z,2019-07-28T00:31:00.000Z,LGMK,AD,A,20,20
LGMKA26,4,2019-07-26T05:00:00.000Z,2019-07-26T23:00:00.000Z,LGMK,AD,A,30,20
LGMKA25,4,2019-07-25T05:40:00.000Z,2019-07-25T22:00:00.000Z,LGMK,AD,A,30,20
LGMKA24,4,2019-07-24T05:00:00.000Z,2019-07-24T21:20:00.000Z,LGMK,AD,A,30,20
LGMKA23,4,2019-07-23T05:20:00.000Z,2019-07-23T22:20:00.000Z,LGMK,AD,A,30,20
LGMKA21,4,2019-07-21T05:20:00.000Z,2019-07-22T00:00:00.000Z,LGMK,AD,A,30,20
LGMKA22,4,2019-07-22T04:00:00.000Z,2019-07-22T21:40:00.000Z,LGMK,AD,A,30,20
LGMKA20,4,2019-07-20T04:00:00.000Z,2019-07-20T22:00:00.000Z,LGMK,AD,A,20,20
LGMKA19,4,2019-07-19T04:00:00.000Z,2019-07-19T21:00:00.000Z,LGMK,AD,A,20,20
LGMKA18,4,2019-07-18T05:00:00.000Z,2019-07-18T21:00:00.000Z,LGMK,AD,A,20,20
LGPZA27,4,2019-07-27T05:00:00.000Z,2019-07-27T06:30:00.000Z,LGPZ,AD,A,20,20
LGRPA13E,8,2019-08-13T05:00:00.000Z,2019-08-13T09:00:00.000Z,LGRP,AD,A,15,20
LGRPA14,8,2019-08-14T06:00:00.000Z,2019-08-14T13:40:00.000Z,LGRP,AD,A,16,20
LGRPA14L,8,2019-08-14T18:20:00.000Z,2019-08-14T22:00:00.000Z,LGRP,AD,A,10,20
LGRPA12,8,2019-08-12T06:20:00.000Z,2019-08-12T08:00:00.000Z,LGRP,AD,A,10,20
LGRPA11A,8,2019-08-11T16:00:00.000Z,2019-08-11T22:00:00.000Z,LGRP,AD,A,10,20
